,imdb_id,movie_name,release_year,audience_banded_rating_count,audience_rating_count,audience_liked_count,audience_not_liked_count,audience_review_count,audience_avg_rating,audience_score,tomato_banded_rating_count,tomato_rating_count,tomato_liked_count,tomato_not_liked_count,tomato_review_count,tomato_avg_rating,tomato_score
2383,tt0245171,Invincible,2001,"2,500+",4694,200,188,123,3.2,51.0,,51,28,23,51,5.90,55.0
2384,tt0428620,Half-Life,2008,250+,322,31,24,31,3.2,56.0,,4,3,1,4,,
2385,tt1107860,The Maiden Heist,2009,"50,000+",76751,633,1083,554,3,37.0,,2,1,1,2,,
2386,tt0074751,King Kong,1976,"50,000+",57707,926,2039,1244,2.8,31.0,,49,26,23,49,5.00,53.0
2387,tt0384491,Samay: When Time Strikes,2003,250+,426,27,7,12,3.9,79.0,,0,0,0,0,,
2388,tt0095716,Necromancer,1988,"1,000+",1321,2,9,12,2.3,18.0,,0,0,0,0,,
2389,tt0109402,The Chase,1994,"10,000+",20054,461,783,405,3,37.0,,20,8,12,20,4.80,40.0
2390,tt0236019,Better Than Sex,2000,"2,500+",3872,150,68,76,3.7,69.0,,34,16,18,34,5.00,47.0
2391,tt0120844,Star Trek: Insurrection,1998,"50,000+",63003,3070,3879,1997,3.2,44.0,,78,43,35,78,5.80,55.0
2392,tt0142641,Malice in Wonderland,1982,100+,104,5,2,6,3.4,71.0,,0,0,0,0,,
2393,tt0438123,Mom at Sixteen,2005,"5,000+",7815,460,125,286,4.1,79.0,,0,0,0,0,,
2394,tt0095063,Dream Demon,1988,50+,62,8,10,4,3.2,44.0,,2,1,1,2,,
2395,tt2140203,Wolf Children,2012,"2,500+",2977,1700,142,281,4.3,92.0,,19,18,1,19,8.50,95.0
2396,tt0213512,Bhargavi Nilayam,1964,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
2397,tt1104834,Basement Jack,2009,100+,198,9,62,31,2,13.0,,0,0,0,0,,
2398,tt1536410,Faces in the Crowd,2011,"1,000+",1795,419,814,269,2.9,34.0,,5,0,5,5,3.20,0.0
2399,tt0243655,Wet Hot American Summer,2001,"25,000+",39736,6559,2134,2698,3.9,75.0,,76,29,47,76,5.00,38.0
2400,tt0058954,The Beach Girls and the Monster,1965,50+,63,6,13,10,2.6,32.0,,2,0,2,2,,
2401,tt0117965,The Trigger Effect,1996,"1,000+",2480,100,132,57,3.1,43.0,,26,19,7,26,6.40,73.0
2402,tt0058672,Topkapi,1964,"1,000+",2160,248,119,137,3.6,68.0,,20,18,2,20,7.70,90.0
2403,tt0451060,Frankenstein vs. the Creature from Blood Cove,2005,100+,138,1,3,1,,,,2,1,1,2,,
2404,tt0273516,Dada Sahib,2000,0,0,0,0,0,,,,0,0,0,0,,
2405,tt1336000,Madagascar: Escape 2 Africa,2008,"250,000+",366548,19993,10340,11092,3.6,66.0,,156,100,56,156,5.90,64.0
2406,tt0066895,Carry on at Your Convenience,1971,"1,000+",1205,151,60,66,3.8,72.0,,1,0,1,1,,
2407,tt0949751,Maskeli Besler: Irak,2007,100+,110,0,16,0,1.6,0.0,,0,0,0,0,,
2408,tt0949751,Maskeli Besler: Irak,2007,100+,110,0,16,0,1.6,0.0,,0,0,0,0,,
2409,tt1307068,Seeking a Friend for the End of the World,2012,"50,000+",91208,9622,8635,2652,3.3,53.0,,176,97,79,176,6.10,55.0
2410,tt0106308,Army of Darkness,1992,"100,000+",219123,22030,3420,11659,4.2,87.0,,87,59,28,87,6.60,68.0
2411,tt0409459,Watchmen,2009,"250,000+",1058391,63514,25545,47828,3.7,71.0,,311,202,109,311,6.40,65.0
2412,tt0059091,Dead Birds,1963,50+,79,2,4,2,3,33.0,,0,0,0,0,,
2413,tt0109839,Freedom on My Mind,1994,100+,159,10,3,4,3.9,77.0,,5,5,0,5,8.00,100.0
2414,tt0145937,Naqoyqatsi,2002,"2,500+",4194,420,180,149,3.7,70.0,,52,25,27,52,5.80,48.0
2415,tt0368578,Are We There Yet?,2005,"250,000+",402163,3804,4686,6261,3,45.0,,115,13,102,115,3.40,11.0
2416,tt0250790,Turn of Faith,2002,250+,287,1,6,3,2.7,14.0,,1,0,1,1,,
2417,tt1179056,A Nightmare on Elm Street,2010,"100,000+",200223,18514,24460,9300,3,43.0,,184,26,158,184,3.80,14.0
2418,tt0236964,Akashadoothu,1993,0,0,0,0,0,,,,0,0,0,0,,
2419,tt0177483,Aadmi,1993,0,0,0,0,0,,,,0,0,0,0,,
2420,tt0810922,Take Me Home Tonight,2011,"25,000+",37064,3769,5199,1655,3.1,42.0,,113,32,81,113,4.60,28.0
2421,tt2100380,A Smile as Big as the Moon,2012,50+,60,21,8,5,3.8,72.0,,0,0,0,0,,
2422,tt0810922,Take Me Home Tonight,2011,"25,000+",37064,3769,5199,1655,3.1,42.0,,113,32,81,113,4.60,28.0
2423,tt1185242,Finding Bliss,2009,500+,990,75,178,67,2.8,30.0,,20,6,14,20,3.80,30.0
2424,tt1467349,Jordon Saffron: Taste This!,2009,Fewer than 50,18,2,2,2,,,,1,0,1,1,,
2425,tt0083629,The Beast Within,1982,"1,000+",1616,76,150,79,2.7,34.0,,12,2,10,12,4.30,17.0
2426,tt0114916,When Night Is Falling,1995,"2,500+",4927,473,117,192,4,80.0,,17,9,8,17,5.70,53.0
2427,tt0080711,Fade to Black,1980,"1,000+",1014,73,97,58,3.1,43.0,,12,5,7,12,4.90,42.0
2428,tt1440129,Battleship,2012,"250,000+",456916,31365,26460,8970,3.4,54.0,,229,77,152,229,4.60,34.0
2429,tt10427030,Veettoda Mappillai,2001,0,0,0,0,0,,,,0,0,0,0,,
2430,tt0278475,Haunted Castle,2001,500+,585,15,17,12,2.8,47.0,,12,3,9,12,5.10,25.0
2431,tt0055556,"Two Living, One Dead",1961,0,0,0,0,0,,,,0,0,0,0,,
2432,tt1629757,Chasing Mavericks,2012,"10,000+",19022,3987,1687,586,3.8,70.0,,82,27,55,82,4.90,33.0
2433,tt0811080,Speed Racer,2008,"250,000+",401681,15092,10016,14405,3.4,60.0,,218,91,127,218,5.20,42.0
2434,tt0341266,Bhoot,2003,500+,582,43,49,24,3.2,47.0,,7,5,2,7,5.60,71.0
2435,tt0811080,Speed Racer,2008,"250,000+",401681,15092,10016,14405,3.4,60.0,,218,91,127,218,5.20,42.0
2436,tt0088947,Compromising Positions,1985,50+,99,8,16,8,2.7,33.0,,18,10,8,18,5.20,56.0
2437,tt0318283,Alex & Emma,2003,"50,000+",62762,825,1192,761,3,41.0,,140,15,125,140,3.80,11.0
2438,tt0791303,Genova,2008,"1,000+",2316,320,461,249,3,41.0,,45,35,10,45,6.30,78.0
2439,tt0328877,Hell on Heels: The Battle of Mary Kay,2002,100+,134,6,12,4,3,33.0,,2,2,0,2,,
2440,tt0102800,Robot Jox,1989,"5,000+",5399,270,370,308,3,42.0,,5,2,3,5,4.60,40.0
2441,tt0221838,Borstal Boy,2000,"1,000+",1657,116,72,69,3.5,62.0,,33,15,18,33,5.70,45.0
2442,tt0074878,A Matter of Time,1976,100+,196,6,14,6,2.8,30.0,,9,5,4,9,5.00,56.0
2443,tt0085980,My Tutor,1983,"1,000+",1607,43,70,50,3,38.0,,0,0,0,0,,
2444,tt1023481,Step Up 2: The Streets,2008,"100,000+",190954,27141,8463,14588,4,76.0,,65,18,47,65,4.90,28.0
2445,tt1608631,Rechipo,2009,Fewer than 50,5,1,1,0,,,,0,0,0,0,,
2446,tt0435150,The Lost Tape: Andy's Terrifying Last Days Revealed,2004,0,0,0,0,0,,,,0,0,0,0,,
2447,tt0245832,Chinnari Mutha,1993,0,0,0,0,0,,,,0,0,0,0,,
2448,tt0264898,Miguel/Michelle,1998,0,0,0,0,0,,,,0,0,0,0,,
2449,tt1048174,The World Unseen,2007,"1,000+",1008,157,71,53,3.7,69.0,,27,8,19,27,4.50,30.0
2450,tt0331338,16 Years of Alcohol,2003,"2,500+",2542,138,65,82,3.7,68.0,,15,12,3,15,6.50,80.0
2451,tt0091474,Manhunter,1986,"50,000+",53458,4539,1355,2191,3.8,77.0,,49,46,3,49,8.10,94.0
2452,tt0076202,Intimate Strangers,1977,Fewer than 50,28,2,1,2,,,,0,0,0,0,,
2453,tt0365957,You Got Served,2004,"100,000+",243280,15541,6840,9898,3.7,69.0,,71,10,61,71,4.00,14.0
2454,tt0058525,Rio Conchos,1964,100+,117,17,17,17,3.2,50.0,,7,3,4,7,5.50,43.0
2455,tt1127177,Croc,2007,250+,392,24,95,59,2.4,20.0,,3,0,3,3,,
2456,tt0397551,My Bollywood Bride,2006,"1,000+",1585,39,86,62,2.6,31.0,,0,0,0,0,,
2457,tt1825698,Bulong,2011,50+,51,4,7,7,3.1,36.0,,0,0,0,0,,
2458,tt0062663,L'amour fou,1969,250+,448,35,3,8,4.4,92.0,,11,10,1,11,7.90,91.0
2459,tt0311110,It Runs in the Family,2003,"5,000+",5806,101,251,103,2.8,29.0,,99,29,70,99,4.80,29.0
2460,tt0452701,Undoing,2006,250+,373,8,24,15,2.5,25.0,,13,4,9,13,4.80,31.0
2461,tt2294567,Dhammu,2012,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
2462,tt1078927,Shark Swarm,2008,250+,484,28,97,68,2.1,22.0,,2,0,2,2,,
2463,tt0275207,Aye Auto,1990,0,0,0,0,0,,,,0,0,0,0,,
2464,tt0151582,The Minus Man,1999,"2,500+",4065,206,248,165,3.1,46.0,,36,21,15,36,6.10,58.0
2465,tt0415908,Kaal,2005,"2,500+",3036,85,103,59,3,45.0,,0,0,0,0,,
2466,tt0785004,Just Married: Marriage Was Only the Beginning!,2007,500+,855,29,41,32,3,41.0,,0,0,0,0,,
2467,tt0415908,Kaal,2005,"2,500+",3036,85,103,59,3,45.0,,0,0,0,0,,
2468,tt0258100,Run Ronnie Run,2002,"5,000+",7656,830,330,523,3.8,72.0,,7,5,2,7,6.40,71.0
2469,tt0082350,An Eye for an Eye,1981,"5,000+",8393,68,107,80,3.1,39.0,,4,1,3,4,,
2470,tt1279105,Ramaa: The Saviour,2010,0,0,0,0,0,,,,0,0,0,0,,
2471,tt0201899,A Rumor of Angels,2000,"1,000+",1317,71,24,40,3.9,75.0,,28,9,19,28,4.60,32.0
2472,tt0417871,Klimt,2006,"2,500+",3716,124,311,183,2.5,29.0,,25,8,17,25,5.00,32.0
2473,tt0068156,1776,1972,"5,000+",8511,1018,198,581,4.1,84.0,,19,13,6,19,7.10,68.0
2474,tt0129686,Hornblower: The Even Chance,1998,"1,000+",1023,177,16,57,4.3,92.0,,0,0,0,0,,
2475,tt1778304,Paranormal Activity 3,2011,"50,000+",74897,12597,12126,5274,3.2,51.0,,126,83,43,126,6.00,66.0
2476,tt1606286,Mantra,2007,0,0,0,0,0,,,,0,0,0,0,,
2477,tt0072783,Chupke Chupke,1975,500+,609,172,16,37,4.4,91.0,,2,2,0,2,,
2478,tt0399934,Zombie Honeymoon,2004,"2,500+",4703,160,338,264,2.6,32.0,,10,8,2,10,6.90,80.0
2479,tt1434435,Mother's Day,2010,"10,000+",11631,1126,1039,502,3.3,52.0,,45,19,26,45,4.80,42.0
2480,tt0240347,Arante Mulla Kochu Mulla,1984,0,0,0,0,0,,,,0,0,0,0,,
2481,tt0114473,Sleepstalker,1995,0,0,0,0,0,,,,0,0,0,0,,
2482,tt0364961,Assassination of Richard Nixon,2004,"10,000+",13353,1471,655,771,3.6,69.0,,131,89,42,131,6.60,68.0
2483,tt0280968,My Dear Kuttichaathan,1984,0,0,0,0,0,,,,0,0,0,0,,
2484,tt0322700,I Love Your Work,2003,"5,000+",5102,126,162,143,3,44.0,,30,7,23,30,4.90,23.0
2485,tt0240772,Ocean's Eleven,2001,"250,000+",32601771,105526,26939,969989,3.6,80.0,,186,155,31,186,7.00,83.0
2486,tt0075632,Adalat,1976,Fewer than 50,13,4,2,0,3.7,67.0,,0,0,0,0,,
2487,tt0102187,Karate Cop,1991,500+,522,16,21,21,3,43.0,,0,0,0,0,,
2488,tt0206877,Lava Kusa,1963,0,0,0,0,0,,,,0,0,0,0,,
2489,tt0088074,Secret Honor,1984,"1,000+",2019,225,64,111,3.8,78.0,,13,10,3,13,7.60,77.0
2490,tt0081757,The Wildcats of St. Trinian's,1980,500+,513,7,4,5,3.9,64.0,,0,0,0,0,,
2491,tt0388395,Schultze Gets the Blues,2003,"2,500+",3056,299,111,178,3.7,73.0,,62,45,17,62,6.90,73.0
2492,tt0141109,Jack Frost,1998,"50,000+",64799,1088,1643,1389,2.9,40.0,,58,11,47,58,3.90,19.0
2493,tt0141109,Jack Frost,1998,"50,000+",64799,1088,1643,1389,2.9,40.0,,58,11,47,58,3.90,19.0
2494,tt0093793,Project X,1987,"5,000+",8789,451,363,234,3.4,55.0,,19,14,5,19,6.00,74.0
2495,tt0845554,Yanda Kartavya Aahe,2006,Fewer than 50,11,0,1,0,,,,0,0,0,0,,
2496,tt0359440,Hukumat,1987,0,0,0,0,0,,,,0,0,0,0,,
2497,tt0397882,Ab Tumhare Hawale Watan Saathiyo,2004,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
2498,tt0104822,Martial Law,1990,Fewer than 50,28,5,11,8,2.9,31.0,,0,0,0,0,,
2499,tt0109067,The Air Up There,1994,"10,000+",19855,251,470,224,3,35.0,,28,6,22,28,3.90,21.0
2500,tt0097728,Leningrad Cowboys Go America,1989,"1,000+",2031,453,81,96,4,85.0,,6,6,0,6,7.50,100.0
2501,tt0079639,The North Avenue Irregulars,1979,"1,000+",1084,81,23,50,4,78.0,,9,7,2,9,5.30,78.0
2502,tt0353935,Ramji Rao Speaking,1989,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
2503,tt0475394,Smokin' Aces,2006,"250,000+",338306,26823,16313,18892,3.5,62.0,,158,49,109,158,4.50,31.0
2504,tt0272241,The Piano Man's Daughter,2003,50+,64,1,0,0,,,,0,0,0,0,,
2505,tt0102089,I Still Dream of Jeannie,1991,Fewer than 50,30,5,9,2,2.9,36.0,,0,0,0,0,,
2506,tt0446083,10 MPH,2007,500+,543,50,28,30,3.5,64.0,,5,4,1,5,7.40,80.0
2507,tt0308808,Revolution OS,2001,"1,000+",1070,112,33,47,3.9,77.0,,14,6,8,14,5.80,43.0
2508,tt0158356,Warrant,1975,0,0,0,0,0,,,,0,0,0,0,,
2509,tt0288488,Cover Story,2002,250+,403,3,11,2,2.5,21.0,,0,0,0,0,,
2510,tt1560985,The Devil Inside,2012,"25,000+",45234,3074,10747,3294,2.1,22.0,,89,5,84,89,3.00,6.0
2511,tt0284479,Shararat,2002,100+,127,1,4,2,2.7,20.0,,0,0,0,0,,
2512,tt0284479,Shararat,2002,100+,127,1,4,2,2.7,20.0,,0,0,0,0,,
2513,tt0055097,Look in Any Window,1961,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
2514,tt0804529,Sleep Dealer,2008,"100,000+",116329,404,399,311,3.3,50.0,,33,24,9,33,6.00,73.0
2515,tt0105226,Red Rock West,1993,"5,000+",8266,931,308,283,3.7,75.0,,39,38,1,39,7.50,97.0
2516,tt0831298,I Flunked Sunday School,2006,250+,319,2,0,1,,,,0,0,0,0,,
2517,tt0054295,Seven Thieves,1960,50+,82,10,23,9,3.1,30.0,,4,1,3,4,,
2518,tt0355954,Riding the Bullet,2004,"5,000+",7866,247,489,302,2.8,34.0,,22,5,17,22,4.10,23.0
2519,tt0461936,Don,2006,100+,105,4,4,2,3.1,50.0,,0,0,0,0,,
2520,tt0266712,Laila Majnu,1976,100+,177,10,4,3,4,71.0,,0,0,0,0,,
2521,tt0079236,The Great Gambler,1979,250+,365,17,8,4,3.8,68.0,,0,0,0,0,,
2522,tt0132347,Mystery Men,1999,"100,000+",133399,4574,3473,3813,3.4,57.0,,105,63,42,105,5.80,60.0
2523,tt0772157,Broken English,2007,"10,000+",23979,1848,1139,1095,3.5,62.0,,72,46,26,72,6.30,64.0
2524,tt0131331,Bumbarash,1972,Fewer than 50,1,1,0,0,,,,0,0,0,0,,
2525,tt0063041,Hammerhead,1968,Fewer than 50,3,1,2,1,,,,0,0,0,0,,
2526,tt1213928,Tahaan,2008,100+,239,39,10,30,3.8,80.0,,1,1,0,1,,
2527,tt0083310,Wacko,1982,500+,574,14,21,12,2.9,40.0,,3,2,1,3,,
2528,tt0244750,The Railway Children,1968,"2,500+",4138,281,61,142,4.1,82.0,,16,16,0,16,8.30,100.0
2529,tt1879012,Night of the Living Dead 3D: Re-Animation,2012,100+,102,7,81,31,1.7,8.0,,0,0,0,0,,
2530,tt0101798,Edward II,1991,"1,000+",1355,163,56,60,3.7,75.0,,11,11,0,11,7.60,100.0
2531,tt1709157,The Lost Valentine,2011,500+,546,236,72,79,3.9,77.0,,0,0,0,0,,
2532,tt1690455,Dark Horse,2011,"2,500+",3512,345,498,171,3,41.0,,79,55,24,79,6.20,70.0
2533,tt0193854,A Shot at Glory,2000,"1,000+",1680,88,48,62,3.5,65.0,,21,14,7,21,6.00,67.0
2534,tt0103303,Year of the Gun,1991,"1,000+",1681,17,49,20,2.8,26.0,,7,2,5,7,4.60,29.0
2535,tt1636826,Project X,2012,"50,000+",95589,18446,11960,4181,3.5,61.0,,143,41,102,143,4.40,29.0
2536,tt0412922,Little Manhattan,2005,"10,000+",22787,2964,491,1466,4.1,86.0,,31,24,7,31,6.60,77.0
2537,tt0839928,No Place Like Home,2006,50+,66,0,1,0,,,,0,0,0,0,,
2538,tt0808500,Thuruppu Gulan,2006,0,0,0,0,0,,,,0,0,0,0,,
2539,tt0108316,Texas,1994,100+,112,6,10,2,2.8,38.0,,1,0,1,1,,
2540,tt0107249,Jaagruti,1993,50+,69,0,3,0,,,,0,0,0,0,,
2541,tt0481273,The Curiosity of Chance,2006,500+,831,145,93,81,3.6,61.0,,1,1,0,1,,
2542,tt0069436,Ulzana's Raid,1972,"1,000+",1201,104,53,40,3.5,66.0,,10,9,1,10,6.60,90.0
2543,tt0440590,Loha,1997,100+,135,5,1,1,4.4,83.0,,0,0,0,0,,
2544,tt0482913,Bus Conductor,2005,0,0,0,0,0,,,,0,0,0,0,,
2545,tt0185547,Ninth Street,1999,250+,277,3,1,2,,,,0,0,0,0,,
2546,tt0065970,The Lawyer,1970,0,0,0,0,0,,,,0,0,0,0,,
2547,tt0100740,Tales from the Darkside: The Movie,1990,"5,000+",9355,456,574,307,3.1,44.0,,24,11,13,24,4.90,46.0
2548,tt1587857,Shatru,1984,0,0,0,0,0,,,,0,0,0,0,,
2549,tt0790808,Forbidden Lie$,2007,"1,000+",2249,101,15,64,4,87.0,,35,32,3,35,7.60,91.0
2550,tt1636629,The 7 Adventures of Sinbad,2010,100+,209,3,63,24,1.4,5.0,,0,0,0,0,,
2551,tt0239670,Mortel transfert,2001,100+,241,16,18,5,3.1,47.0,,2,1,1,2,,
2552,tt0112625,Candyman: Farewell to the Flesh,1995,"50,000+",51660,318,748,456,2.8,30.0,,32,7,25,32,4.30,22.0
2553,tt1500491,Death Race 2,2010,"2,500+",4003,758,1284,531,2.9,37.0,,6,1,5,6,3.90,17.0
2554,tt0923954,Truth About Kerry,2010,Fewer than 50,32,5,10,2,2.7,33.0,,0,0,0,0,,
2555,tt0092605,Baby Boom,1987,"25,000+",28482,912,566,480,3.6,62.0,,46,31,15,46,6.00,67.0
2556,tt0105215,Rain Without Thunder,1992,100+,212,9,5,3,3.6,64.0,,6,3,3,6,5.70,50.0
2557,tt0098184,Relentless,1989,"1,000+",1486,21,43,29,3,33.0,,6,3,3,6,5.10,50.0
2558,tt0079822,Roller Boogie,1979,"1,000+",2422,103,87,109,3.4,54.0,,7,0,7,7,3.00,0.0
2559,tt1887807,Mappillai,2011,0,0,0,0,0,,,,0,0,0,0,,
2560,tt1046953,"Maaf, Saya Menghamili Istri Anda",2007,0,0,0,0,0,,,,0,0,0,0,,
2561,tt0892113,Waris Shah: Ishq Daa Waaris,2006,250+,470,28,7,12,4.2,80.0,,0,0,0,0,,
2562,tt0073418,Murder on Flight 502,1975,100+,117,4,8,5,2.8,33.0,,0,0,0,0,,
2563,tt1024715,Choke,2008,0,0,0,0,0,,,,0,0,0,0,,
2564,tt0280720,The Guru,2002,"10,000+",19129,533,804,412,2.9,40.0,,89,51,38,89,5.70,57.0
2565,tt0832296,Anumanaspadam,2007,100+,149,0,1,0,,,,0,0,0,0,,
2566,tt1817676,Girl in Progress,2012,"50,000+",56941,1651,1459,184,3.5,53.0,,45,15,30,45,4.60,33.0
2567,tt1251743,Salvation Boulevard,2011,"1,000+",1331,86,284,69,2.6,23.0,,36,8,28,36,4.30,22.0
2568,tt0088402,The Wild Life,1984,500+,839,70,99,54,3.1,41.0,,1,0,1,1,,
2569,tt0077890,The Magic of Lassie,1978,250+,385,20,11,8,3.8,65.0,,0,0,0,0,,
2570,tt0118768,The Brave,1997,"10,000+",13359,656,316,341,3.7,68.0,,6,2,4,6,4.30,33.0
2571,tt1677707,I'll Be There,2010,0,0,0,0,0,,,,0,0,0,0,,
2572,tt0225071,Angel Eyes,2001,"50,000+",66186,901,1082,724,3.1,46.0,,132,42,90,132,4.80,32.0
2573,tt0097813,Main Tera Dushman,1989,0,0,0,0,0,,,,0,0,0,0,,
2574,tt1458175,The Next Three Days,2010,"50,000+",51864,10910,5707,3937,3.6,66.0,,170,85,85,170,5.80,50.0
2575,tt0406816,The Guardian,2006,"250,000+",423197,17074,4164,13004,4,80.0,,150,55,95,150,5.20,37.0
2576,tt0099578,The First Power,1990,"5,000+",5894,99,121,81,3.1,45.0,,12,3,9,12,3.60,25.0
2577,tt0062790,The Charge of the Light Brigade,1968,"1,000+",1627,94,62,68,3.5,60.0,,5,3,2,5,6.50,60.0
2578,tt0758746,Friday the 13th,2009,"100,000+",222267,9491,10926,11095,3.1,47.0,,176,44,132,176,4.20,25.0
2579,tt2384356,No Entry: Pudhe Dhoka Aahey,2012,Fewer than 50,12,1,1,0,,,,0,0,0,0,,
2580,tt0315850,El bonaerense,2002,100+,105,15,18,3,3.4,45.0,,11,10,1,11,6.70,91.0
2581,tt0062432,The Venetian Affair,1966,Fewer than 50,40,5,10,6,2.6,33.0,,0,0,0,0,,
2582,tt0056210,Mafioso,1962,500+,778,170,42,80,3.8,80.0,,49,47,2,49,8.20,96.0
2583,tt0063970,100 Rifler,1969,500+,882,56,78,50,3.1,42.0,,2,0,2,2,,
2584,tt0381864,Ahista Ahista,1981,0,0,0,0,0,,,,0,0,0,0,,
2585,tt0446687,Driving Lessons,2006,"100,000+",194288,4054,1641,3417,3.7,71.0,,75,36,39,75,5.20,48.0
2586,tt0065582,Cover Me Babe,1970,50+,95,1,2,1,,,,0,0,0,0,,
2587,tt0293435,Murder by Numbers,2004,"50,000+",61992,2540,2653,1552,3.2,49.0,,128,38,90,128,5.30,30.0
2588,tt0386792,Something the Lord Made,2004,"5,000+",9024,1419,107,599,4.3,93.0,,2,2,0,2,,
2589,tt0351885,Tweek City,2005,500+,610,13,21,19,2.8,38.0,,0,0,0,0,,
2590,tt0120618,Breakfast of Champions,1999,"5,000+",6017,142,310,181,2.5,31.0,,48,12,36,48,4.50,25.0
2591,tt0902274,Death on Demand,2008,250+,283,9,40,24,2,18.0,,1,0,1,1,,
2592,tt0411295,Doggy Poo,2003,"1,000+",2061,66,48,75,3.5,58.0,,2,2,0,2,,
2593,tt0410764,Tideland,2005,"25,000+",45333,3652,2092,2802,3.5,64.0,,77,23,54,77,4.50,30.0
2594,tt0068217,Anuraag,1972,0,0,0,0,0,,,,0,0,0,0,,
2595,tt1541995,Snow Flower and the Secret Fan,2011,"5,000+",6418,386,425,198,3.2,48.0,,90,20,70,90,4.50,22.0
2596,tt0447999,Hot Tamale,2006,"2,500+",2725,30,53,37,2.9,36.0,,0,0,0,0,,
2597,tt0783598,Until Death,2007,"2,500+",3771,220,351,254,2.9,39.0,,2,1,1,2,,
2598,tt1041829,The Proposal,2009,0,0,0,0,0,,,,0,0,0,0,,
2599,tt12826796,Sahasram,2010,0,0,0,0,0,,,,0,0,0,0,,
2600,tt0382717,Life of the Party,2005,250+,351,13,20,17,2.9,39.0,,1,0,1,1,,
2601,tt0925248,In the Shadow of the Moon,2007,"5,000+",6164,1412,141,859,4.2,91.0,,112,106,6,112,7.90,95.0
2602,tt0059944,Zebra in the Kitchen,1965,250+,263,6,7,6,3.1,46.0,,0,0,0,0,,
2603,tt0120382,The Truman Show,1998,"250,000+",585108,52494,6586,19738,4.1,89.0,,162,153,9,162,8.50,94.0
2604,tt1545315,Needle,2010,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
2605,tt0073091,The Happy Hooker,1975,Fewer than 50,2,0,2,0,,,,1,0,1,1,,
2606,tt0160216,A Dog of Flanders,1999,500+,825,54,30,32,3.5,64.0,,25,6,19,25,5.00,24.0
2607,tt0120157,Soldier,1998,Fewer than 50,27,13,14,8,3.2,48.0,,2,2,0,2,,
2608,tt0928390,Imaginary Playmate,2006,250+,263,27,28,16,3,49.0,,0,0,0,0,,
2609,tt0156903,Pooja Ke Phool,1964,0,0,0,0,0,,,,0,0,0,0,,
2610,tt0104612,A Killer Among Friends,1992,Fewer than 50,22,3,3,0,3.8,50.0,,1,1,0,1,,
2611,tt0093778,The Princess Academy,1987,Fewer than 50,14,3,3,3,2.3,50.0,,0,0,0,0,,
2612,tt0896534,Deadgirl,2008,"2,500+",3450,636,937,661,2.9,40.0,,19,7,12,19,4.70,37.0
2613,tt0127497,Dancehall Queen,1997,"2,500+",3824,225,38,107,4.3,85.0,,3,3,0,3,,
2614,tt0297450,VeggieTales: The Ultimate Silly Song Countdown,2001,"2,500+",2814,143,20,71,4.3,88.0,,0,0,0,0,,
2615,tt0061653,Fathom,1967,250+,417,32,46,36,3.2,41.0,,6,2,4,6,5.00,33.0
2616,tt0165929,Romeo Must Die,2000,"100,000+",192296,4102,2669,3025,3.5,61.0,,94,30,64,94,4.80,32.0
2617,tt0203523,George Lucas in Love,1999,"2,500+",3837,170,35,77,4,83.0,,9,7,2,9,6.90,78.0
2618,tt0310805,The Brotherhood III: Young Demons,2002,100+,145,4,9,7,2.2,31.0,,0,0,0,0,,
2619,tt0310805,The Brotherhood III: Young Demons,2002,100+,145,4,9,7,2.2,31.0,,0,0,0,0,,
2620,tt0054095,The Mountain Road,1960,Fewer than 50,27,9,6,4,3.4,60.0,,1,1,0,1,,
2621,tt0117659,Sins of Silence,1996,250+,260,6,5,4,3.7,55.0,,0,0,0,0,,
2622,tt0160672,Joe the King,1999,"1,000+",1493,121,48,64,3.7,72.0,,28,19,9,28,6.20,68.0
2623,tt0071850,Mixed Company,1974,50+,71,3,2,2,4.2,60.0,,0,0,0,0,,
2624,tt1017430,Days of Wrath,2008,250+,436,115,31,39,3.8,79.0,,7,7,0,7,7.20,100.0
2625,tt0343095,This Girl's Life,2003,"1,000+",1868,125,160,107,3.1,44.0,,8,4,4,8,5.60,50.0
2626,tt0314706,Soora Samhaaram,1988,0,0,0,0,0,,,,0,0,0,0,,
2627,tt0234407,Our Song,2000,"1,000+",1162,91,21,29,4,81.0,,55,50,5,55,7.30,91.0
2628,tt0075859,The Clones of Bruce Lee,1980,Fewer than 50,35,2,5,4,2.2,29.0,,0,0,0,0,,
2629,tt0420015,Nine Lives,2005,"10,000+",21729,632,307,313,3.6,67.0,,87,66,21,87,6.90,76.0
2630,tt0420015,Nine Lives,2005,"10,000+",21729,632,307,313,3.6,67.0,,87,66,21,87,6.90,76.0
2631,tt0445236,The Brotherhood IV: The Complex,2005,100+,207,5,10,4,2.7,33.0,,0,0,0,0,,
2632,tt0098073,Penn & Teller Get Killed,1989,250+,489,86,62,41,3.4,58.0,,8,2,6,8,4.60,25.0
2633,tt0083717,Cannery Row,1982,500+,987,119,48,55,3.8,71.0,,8,6,2,8,6.60,75.0
