,imdb_id,movie_name,release_year,audience_banded_rating_count,audience_rating_count,audience_liked_count,audience_not_liked_count,audience_review_count,audience_avg_rating,audience_score,tomato_banded_rating_count,tomato_rating_count,tomato_liked_count,tomato_not_liked_count,tomato_review_count,tomato_avg_rating,tomato_score
3615,tt1130980,Three and Out,2008,"1,000+",1843,152,223,210,3,41.0,,6,1,5,6,4.30,17.0
3616,tt1104001,Tron: Legacy,2010,"100,000+",172167,40796,23495,17527,3.6,63.0,,249,127,122,249,5.80,51.0
3617,tt0758764,Little Chenier,2006,500+,553,71,27,48,3.9,72.0,,6,4,2,6,6.60,67.0
3618,tt0116336,For My Daughter's Honor,1996,500+,956,29,14,15,3.7,67.0,,0,0,0,0,,
3619,tt0073629,The Rocky Horror Picture Show,1975,"250,000+",366880,34919,6052,20661,4.2,85.0,,48,38,10,48,6.90,79.0
3620,tt0104403,Hedd Wyn,1992,250+,334,26,3,17,4,90.0,,0,0,0,0,,
3621,tt0096061,Scrooged,1988,"50,000+",77769,5107,2097,2545,3.7,71.0,,51,36,15,51,6.10,71.0
3622,tt1336608,Rock of Ages,2012,"100,000+",209722,16351,13141,5036,3.4,55.0,,231,98,133,231,5.20,42.0
3623,tt0114108,The Pebble and the Penguin,1995,"10,000+",13463,374,453,314,3.1,45.0,,13,4,9,13,4.20,31.0
3624,tt0104149,Duel of Hearts,1991,50+,77,6,4,5,3.4,60.0,,0,0,0,0,,
3625,tt0431114,Today You Die,2005,"5,000+",8163,165,205,148,3,45.0,,1,0,1,1,,
3626,tt0146882,High Fidelity,2000,"100,000+",211972,31623,3687,11172,4.2,90.0,,165,150,15,165,7.60,91.0
3627,tt0100649,Solar Crisis,1990,100+,158,6,31,14,2.1,16.0,,0,0,0,0,,
3628,tt0071777,Love at First Sight,1977,Fewer than 50,30,0,6,1,2.3,0.0,,0,0,0,0,,
3629,tt0311361,Jesus Christ Vampire Hunter,2001,"5,000+",8232,701,493,762,3.3,59.0,,10,8,2,10,6.90,80.0
3630,tt1789098,Vindication,2010,Fewer than 50,13,1,2,2,,,,0,0,0,0,,
3631,tt1612573,Rokkk,2010,Fewer than 50,10,0,3,0,,,,0,0,0,0,,
3632,tt2058024,Nasi Lemak 2.0,2011,Fewer than 50,14,6,4,3,3.2,60.0,,0,0,0,0,,
3633,tt0077521,Evening in Byzantium,1978,0,0,0,0,0,,,,0,0,0,0,,
3634,tt0075900,Curse of the Black Widow,1977,Fewer than 50,30,4,6,7,2.4,40.0,,0,0,0,0,,
3635,tt0060711,Moment to Moment,1966,Fewer than 50,23,2,1,1,,,,3,1,2,3,,
3636,tt1315214,Hannah Free,2009,100+,219,25,28,19,3.3,47.0,,10,2,8,10,3.70,20.0
3637,tt0459733,12 Tangos - Adios Buenos Aires,2005,Fewer than 50,3,1,1,0,,,,0,0,0,0,,
3638,tt0288045,The Medallion,2003,"50,000+",59337,789,2133,1018,2.6,27.0,,126,21,105,126,4.00,17.0
3639,tt1368068,Deli Deli Olma,2009,Fewer than 50,6,4,0,1,,,,0,0,0,0,,
3640,tt0433398,Journey from the Fall,2006,"1,000+",1750,210,27,122,4.2,89.0,,24,22,2,24,7.50,92.0
3641,tt0111397,Teresa's Tattoo,1994,50+,62,3,4,2,3.5,50.0,,0,0,0,0,,
3642,tt0306734,Le divorce,2003,"10,000+",17717,410,1163,497,2.6,26.0,,140,50,90,140,5.20,36.0
3643,tt0091575,Murphy's Law,1986,"2,500+",2968,86,108,75,3.1,44.0,,5,2,3,5,5.20,40.0
3644,tt0108101,Shadowlands,1993,"10,000+",10086,1651,204,658,4.3,89.0,,30,29,1,30,8.00,97.0
3645,tt0383975,Chameli,2003,500+,743,60,44,28,3.4,58.0,,0,0,0,0,,
3646,tt0810928,The Last Sin Eater,2007,"5,000+",7137,547,215,474,3.8,72.0,,37,8,29,37,4.40,22.0
3647,tt0120701,Holy Man,1998,"25,000+",39994,311,959,414,2.5,24.0,,50,6,44,50,3.80,12.0
3648,tt0104452,Housesitter,1992,"25,000+",39894,817,907,566,3.2,47.0,,22,8,14,22,5.00,36.0
3649,tt0054891,Foxhole in Cairo,1960,0,0,0,0,0,,,,0,0,0,0,,
3650,tt0172396,The End of the Affair,1999,"5,000+",9808,1258,438,444,3.8,74.0,,66,44,22,66,6.60,67.0
3651,tt0093051,From the Hip,1987,"1,000+",1550,87,58,58,3.5,60.0,,23,7,16,23,4.70,30.0
3652,tt0093604,Nazrana,1987,Fewer than 50,29,0,1,0,,,,0,0,0,0,,
3653,tt0069738,The Asphyx,1972,500+,947,51,57,35,3.2,47.0,,9,6,3,9,6.10,67.0
3654,tt0100107,Maniac Cop 2,1990,"2,500+",3202,232,263,164,3.2,47.0,,13,8,5,13,5.40,62.0
3655,tt0095286,Heart of Midnight,1988,500+,634,19,35,12,3,35.0,,1,0,1,1,,
3656,tt1273193,"Apocalypse, CA",2011,Fewer than 50,31,13,2,3,4.1,87.0,,0,0,0,0,,
3657,tt0452594,The Break-Up,2006,"250,000+",450455,18668,22304,20727,3.1,46.0,,194,65,129,194,5.00,34.0
3658,tt0107093,The Heartbreak Kid,1993,500+,508,27,16,20,3.5,63.0,,0,0,0,0,,
3659,tt0066921,A Clockwork Orange,1971,"250,000+",437740,101124,7896,29750,4.4,93.0,,82,71,11,82,8.80,87.0
3660,tt0062089,Our Mother's House,1967,100+,151,34,10,12,3.8,77.0,,5,3,2,5,7.10,60.0
3661,tt1564367,Just Go with It,2011,"50,000+",88892,18193,12636,5856,3.5,59.0,,139,26,113,139,3.90,19.0
3662,tt0058414,Nothing But a Man,1964,500+,770,103,14,45,4.2,88.0,,46,45,1,46,8.50,98.0
3663,tt0290673,Irréversible,2002,"25,000+",45591,8319,2031,3936,3.9,80.0,,126,74,52,126,6.10,59.0
3664,tt1155056,"I Love You, Man",2009,"250,000+",1551396,31948,11261,15217,3.7,74.0,,207,171,36,207,6.90,83.0
3665,tt0488906,Zinda,2006,"2,500+",2805,140,94,86,3.4,60.0,,4,1,3,4,,
3666,tt7458776,Kremmen: The Movie,1980,0,0,0,0,0,,,,0,0,0,0,,
3667,tt0119123,Fire Down Below,1997,"25,000+",30340,409,740,462,2.9,36.0,,28,4,24,28,3.50,14.0
3668,tt0386102,Veede,2003,Fewer than 50,26,0,2,0,,,,0,0,0,0,,
3669,tt0420609,Infamous,2006,"10,000+",20741,1402,637,832,3.6,69.0,,155,115,40,155,6.80,74.0
3670,tt0311429,The League of Extraordinary Gentlemen,2003,"250,000+",422845,11097,14145,13720,3,44.0,,184,32,152,184,4.00,17.0
3671,tt1391544,Dhoondte Reh Jaoge,2009,250+,363,11,28,16,2.6,28.0,,1,0,1,1,,
3672,tt0081353,Popeye,1980,"50,000+",56228,1253,1979,1374,2.9,39.0,,43,25,18,43,5.80,58.0
3673,tt0095877,Platoon Leader,1988,250+,421,26,49,21,3,35.0,,2,0,2,2,,
3674,tt0473709,The TV Set,2006,"5,000+",6656,813,589,767,3.3,58.0,,76,49,27,76,6.30,64.0
3675,tt0089173,Friday the 13th: A New Beginning,1985,"50,000+",62351,1102,3103,1510,2.5,26.0,,22,4,18,22,3.70,18.0
3676,tt0954272,Crooked Business,2008,0,0,0,0,0,,,,4,3,1,4,,
3677,tt0177522,Arnold's Wrecking Co.,1973,0,0,0,0,0,,,,0,0,0,0,,
3678,tt0071521,Freebie and the Bean,1974,"1,000+",1455,114,57,72,3.7,67.0,,26,6,20,26,5.60,23.0
3679,tt0246433,Apnapan,1977,0,0,0,0,0,,,,0,0,0,0,,
3680,tt0100152,Mindwarp,1991,"1,000+",1439,47,109,78,2.8,30.0,,3,2,1,3,,
3681,tt0449228,Dosti: Friends Forever,2005,"1,000+",1491,83,37,55,3.7,69.0,,0,0,0,0,,
3682,tt0472175,Saving Shiloh,2006,"1,000+",1416,103,40,70,3.9,72.0,,22,9,13,22,5.20,41.0
3683,tt0844330,Persuasion,2007,"5,000+",5304,1174,286,549,4,80.0,,1,1,0,1,,
3684,tt1782440,Firebreather,2010,250+,270,62,40,27,3.5,61.0,,2,1,1,2,,
3685,tt0175788,Jigri Dost,1969,0,0,0,0,0,,,,0,0,0,0,,
3686,tt0421206,Gridiron Gang,2006,"250,000+",286927,18568,4293,8446,4,81.0,,101,43,58,101,5.70,43.0
3687,tt0313792,Anything Else,2003,"10,000+",22089,1198,1499,609,3.1,44.0,,136,55,81,136,5.30,40.0
3688,tt0473393,Shapeshifter,2005,100+,105,3,12,7,1.9,20.0,,0,0,0,0,,
3689,tt0077587,The Further Adventures of the Wilderness Family,1978,500+,540,11,12,9,3.5,48.0,,0,0,0,0,,
3690,tt2396621,Pattalam,2009,0,0,0,0,0,,,,0,0,0,0,,
3691,tt1318025,Hierro,2009,500+,777,99,245,82,2.8,29.0,,4,2,2,4,,
3692,tt0460812,Griffin & Phoenix,2006,"5,000+",6301,982,273,528,3.9,78.0,,2,0,2,2,,
3693,tt0119906,Playing God,1997,"5,000+",9703,137,273,116,2.9,33.0,,32,5,27,32,4.10,16.0
3694,tt1540840,Dante's Inferno: Abandon All Hope,2010,0,0,0,0,0,,,,0,0,0,0,,
3695,tt0192145,Humdrum,1999,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
3696,tt0100436,Pump Up the Volume,1990,"25,000+",35553,2732,504,1251,4.1,85.0,,39,31,8,39,6.70,79.0
3697,tt1846577,Hasaki Ya Suda,2011,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
3698,tt1386588,The Other Guys,2010,"100,000+",161088,27472,18427,10425,3.4,60.0,,211,166,45,211,6.70,79.0
3699,tt0995031,Bhool Bhulaiyaa,2007,"2,500+",4987,1072,424,536,3.8,72.0,,6,2,4,6,4.50,33.0
3700,tt1634136,Violet & Daisy,2011,"2,500+",3049,243,464,104,2.8,34.0,,50,11,39,50,4.80,22.0
3701,tt0057465,The Sadist,1963,"1,000+",1214,117,58,81,3.5,67.0,,5,5,0,5,7.10,100.0
3702,tt0103855,The Bodyguard,1992,"250,000+",260840,9448,5407,4066,3.7,64.0,,50,19,31,50,5.20,38.0
3703,tt0200954,Totally Blonde,2001,"1,000+",2435,62,85,71,3,42.0,,0,0,0,0,,
3704,tt0795434,Namastey London,2007,"5,000+",7639,954,230,406,4.1,81.0,,3,3,0,3,,
3705,tt0137338,200 Cigarettes,1999,"25,000+",32192,1263,885,612,3.5,59.0,,64,19,45,64,4.40,30.0
3706,tt2057445,No Other Woman,2011,250+,324,83,30,28,3.8,74.0,,0,0,0,0,,
3707,tt0109439,City Slickers II: The Legend of Curly's Gold,1994,"50,000+",61857,644,1429,609,2.8,31.0,,26,4,22,26,4.00,15.0
3708,tt0086056,"Oro, Plata, Mata",1982,100+,100,27,2,14,4.4,93.0,,0,0,0,0,,
3709,tt0963346,Swing State,2008,Fewer than 50,44,2,0,0,,,,0,0,0,0,,
3710,tt0362548,Dhool,2003,50+,83,9,5,3,3.6,64.0,,0,0,0,0,,
3711,tt0283111,National Lampoon's Van Wilder,2002,"100,000+",203848,11504,4228,5480,3.8,73.0,,98,18,80,98,3.70,18.0
3712,tt0155088,Rajput,1982,Fewer than 50,25,1,1,1,,,,0,0,0,0,,
3713,tt0405821,Casshern,2004,"10,000+",19819,2101,925,1656,3.7,69.0,,11,8,3,11,6.40,73.0
3714,tt0340122,Gangotri,2003,0,0,0,0,0,,,,0,0,0,0,,
3715,tt0448205,Bitter & Twisted,2008,50+,57,4,9,4,2.7,31.0,,10,6,4,10,5.80,60.0
3716,tt0095488,The Lair of the White Worm,1988,"5,000+",6270,321,359,268,3.2,47.0,,29,20,9,29,5.90,69.0
3717,tt1343092,The Great Gatsby,2013,"100,000+",210468,46507,22734,8350,3.7,67.0,,305,147,158,305,5.90,48.0
3718,tt0061780,The Honey Pot,1967,100+,247,44,28,15,3.6,61.0,,7,4,3,7,5.70,57.0
3719,tt0363129,This Time Around,2003,100+,220,35,22,13,3.6,61.0,,0,0,0,0,,
3720,tt0456407,The Fakir of Venice,2009,0,0,0,0,0,,,,1,0,1,1,,
3721,tt0058547,Sangam,1964,500+,685,30,8,12,3.9,79.0,,0,0,0,0,,
3722,tt0082362,The Fan,1981,"1,000+",1141,34,65,37,3,34.0,,18,6,12,18,4.70,33.0
3723,tt0896816,Grizzly Rage,2007,250+,413,25,105,74,1.7,19.0,,1,0,1,1,,
3724,tt0076637,Rolling Thunder,1977,"1,000+",2129,478,136,220,3.8,78.0,,14,12,2,14,6.90,86.0
3725,tt0086014,Nightmares,1983,"1,000+",1775,53,114,59,2.9,32.0,,7,2,5,7,5.50,29.0
3726,tt0105391,Shining Through,1992,"5,000+",5542,437,168,204,3.8,72.0,,17,7,10,17,4.80,41.0
3727,tt0063573,The Secret War of Harry Frigg,1968,100+,113,16,19,12,3.3,46.0,,5,2,3,5,5.40,40.0
3728,tt0054885,Flower Drum Song,1961,"1,000+",1903,203,78,122,3.8,72.0,,55,43,12,55,6.20,78.0
3729,tt0395748,Sauda,1995,0,0,0,0,0,,,,0,0,0,0,,
3730,tt0246089,Mosagadu,1980,0,0,0,0,0,,,,0,0,0,0,,
3731,tt0093407,Less Than Zero,1987,"10,000+",12534,1565,913,834,3.5,63.0,,28,14,14,28,5.20,50.0
3732,tt1371155,Made in Dagenham,2010,"10,000+",19325,1728,583,710,3.7,75.0,,131,105,26,131,6.80,80.0
3733,tt0301976,The United States of Leland,2003,"25,000+",30392,3141,740,1337,4,81.0,,93,32,61,93,4.90,34.0
3734,tt0237038,Bharatham,1991,0,0,0,0,0,,,,0,0,0,0,,
3735,tt0084522,Porky's,1981,"50,000+",59813,2654,2025,1608,3.4,57.0,,39,13,26,39,4.80,33.0
3736,tt0110099,I.Q.,1994,"25,000+",30174,857,956,538,3.2,47.0,,28,12,16,28,5.30,43.0
3737,tt0284328,Mujhe Kucch Kehna Hai,2001,250+,456,8,27,7,2.3,23.0,,0,0,0,0,,
3738,tt0092240,The Wraith,1986,"5,000+",9302,713,450,493,3.6,61.0,,14,5,9,14,4.00,36.0
3739,tt0466856,ATL,2006,"100,000+",117146,12946,2039,5023,4.3,86.0,,85,53,32,85,5.90,62.0
3740,tt1270267,Land Gold Women,2011,Fewer than 50,6,5,0,3,3.9,100.0,,0,0,0,0,,
3741,tt0369339,Collateral,2004,"250,000+",364941,31326,5839,13656,4,84.0,,238,205,33,238,7.50,86.0
3742,tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972,500+,525,80,18,25,3.9,82.0,,13,10,3,13,7.30,77.0
3743,tt0292187,Pingami,1994,0,0,0,0,0,,,,0,0,0,0,,
3744,tt1904875,Dharti,2011,50+,86,8,1,2,4.6,89.0,,1,0,1,1,,
3745,tt0120917,The Emperor's New Groove,2000,"250,000+",451013,18408,3620,13378,4.1,84.0,,134,115,19,134,7.10,86.0
3746,tt0153882,Witness to the Mob,1998,500+,505,53,10,15,4.1,84.0,,5,3,2,5,5.90,60.0
3747,tt0417243,Vital,2004,"2,500+",2685,263,106,130,3.7,71.0,,8,7,1,8,6.90,88.0
3748,tt1599351,Scooby-Doo! Abracadabra-Doo,2009,250+,434,101,40,33,3.8,72.0,,2,2,0,2,,
3749,tt0214178,Sooryavansham,1999,100+,119,9,10,0,3.1,47.0,,0,0,0,0,,
3750,tt0074923,"Mother, Jugs & Speed",1976,"2,500+",3192,139,120,111,3.4,53.0,,17,9,8,17,5.40,53.0
3751,tt0292042,Kaliyil Alpam Karyam,1984,0,0,0,0,0,,,,0,0,0,0,,
3752,tt0138393,The Decline of Western Civilization Part III,1998,500+,638,71,19,15,4,80.0,,11,11,0,11,7.60,100.0
3753,tt0203119,Sexy Beast,2000,"25,000+",38732,5207,950,2194,4,85.0,,140,121,19,140,7.30,86.0
3754,tt0327028,Majunu,2001,Fewer than 50,25,0,3,0,,,,0,0,0,0,,
3755,tt1337140,Buried Secrets,2009,50+,54,1,7,1,2.6,12.0,,0,0,0,0,,
3756,tt0088865,A Bunny's Tale,1985,50+,82,9,7,3,3.5,56.0,,0,0,0,0,,
3757,tt0389326,Riding Giants,2004,"5,000+",6715,1062,69,429,4.3,94.0,,96,89,7,96,7.50,93.0
3758,tt1979320,Rush,2013,"50,000+",79711,29639,3883,3919,4.1,88.0,,238,210,28,238,7.50,88.0
3759,tt0230915,Ultraman: The Adventure Begins,1987,Fewer than 50,3,0,3,0,,,,0,0,0,0,,
3760,tt0277027,I Am Sam,2001,"250,000+",301144,28280,4438,12319,4.1,86.0,,146,52,94,146,4.80,36.0
3761,tt1777034,United,2011,250+,412,212,89,45,3.7,70.0,,0,0,0,0,,
3762,tt0103003,Suburban Commando,1991,"10,000+",20624,361,735,580,2.7,33.0,,13,2,11,13,3.70,15.0
3763,tt1336999,Jucy,2010,100+,188,19,11,5,3.5,63.0,,6,6,0,6,6.00,100.0
3764,tt0171698,Rites of Passage,1999,500+,740,40,17,19,3.7,70.0,,0,0,0,0,,
3765,tt1531663,Everything Must Go,2010,"10,000+",21367,4860,4408,1654,3.2,52.0,,135,98,37,135,6.60,73.0
3766,tt0818098,Dreamkiller,2010,100+,229,14,4,2,3.9,78.0,,2,0,2,2,,
3767,tt1294969,18-Year-Old Virgin,2009,"1,000+",2434,79,416,185,1.8,16.0,,0,0,0,0,,
3768,tt0377749,Dead Birds,2004,"5,000+",8529,316,471,392,3,40.0,,10,6,4,10,5.40,60.0
3769,tt0759612,Longford,2006,"1,000+",1200,243,39,111,3.9,86.0,,7,7,0,7,8.20,100.0
3770,tt0486656,Save the Last Dance 2,2006,"50,000+",83561,2328,2425,2673,3.1,49.0,,2,1,1,2,,
3771,tt1124374,Gnomes & Trolls: The Secret Chamber,2009,250+,307,97,38,10,3.7,72.0,,0,0,0,0,,
3772,tt0106578,Class of '61,1993,100+,162,4,9,0,2.8,31.0,,0,0,0,0,,
3773,tt0270908,Dancing at the Harvest Moon,2002,Fewer than 50,2,0,1,0,,,,1,1,0,1,,
3774,tt0083929,Fast Times at Ridgemont High,1982,"100,000+",171064,13217,3385,5091,3.9,80.0,,60,47,13,60,6.70,78.0
3775,tt0093640,No Way Out,1987,"10,000+",20868,1596,608,506,3.7,72.0,,48,44,4,48,7.40,92.0
3776,tt0056891,Bye Bye Birdie,1963,"10,000+",10199,671,344,376,3.7,66.0,,29,25,4,29,6.70,86.0
3777,tt0078449,The Users,1978,0,0,0,0,0,,,,0,0,0,0,,
3778,tt0107606,Mother's Boys,1993,"2,500+",2724,57,143,60,2.8,29.0,,7,3,4,7,4.70,43.0
3779,tt3407604,Will You Marry Me,2012,Fewer than 50,2,0,2,1,,,,0,0,0,0,,
3780,tt1142988,The Ugly Truth,2009,"250,000+",1399411,22783,15132,15170,3.5,60.0,,176,24,152,176,3.80,14.0
3781,tt0084707,Sophie's Choice,1982,"10,000+",21616,3541,637,1230,4.1,85.0,,42,32,10,42,7.00,76.0
3782,tt1606180,That's What I Am,2011,"1,000+",1788,563,267,171,3.6,68.0,,20,12,8,20,5.50,60.0
3783,tt0413015,Mrs. Henderson Presents,2005,"50,000+",50210,1620,638,1034,3.7,72.0,,144,98,46,144,6.70,68.0
3784,tt0455988,The Elder Son,2006,100+,182,9,17,12,3,35.0,,1,0,1,1,,
3785,tt0427969,Hollywoodland,2006,"50,000+",77778,3199,3521,2795,3.2,48.0,,185,126,59,185,6.40,68.0
3786,tt0357691,Gaon Hamara Shaher Tumhara,1972,0,0,0,0,0,,,,0,0,0,0,,
3787,tt0277585,Undermind,2003,250+,389,7,6,7,3.2,54.0,,3,3,0,3,,
3788,tt0400234,Black Friday,2004,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
3789,tt1137979,Rama Rama Kya Hai Dramaaa,2008,100+,109,3,6,4,3.3,33.0,,1,0,1,1,,
3790,tt0177971,The Perfect Storm,2000,"250,000+",279374,20590,11841,6101,3.7,63.0,,137,63,74,137,5.60,46.0
3791,tt0054476,Wild River,1960,500+,536,145,28,46,4,84.0,,13,12,1,13,8.40,92.0
3792,tt0246982,Thirumal Perumai,1968,0,0,0,0,0,,,,0,0,0,0,,
3793,tt0058953,Beach Blanket Bingo,1965,"5,000+",7301,139,126,147,3.4,52.0,,11,8,3,11,5.80,73.0
3794,tt0072114,The Savage Is Loose,1974,Fewer than 50,34,2,3,2,2.8,40.0,,1,0,1,1,,
3795,tt0240684,The Little Mermaid II: Return to the Sea,2000,"50,000+",83976,1894,2317,2199,3.1,45.0,,6,1,5,6,3.80,17.0
3796,tt0096952,Bloodfist,1989,250+,469,13,25,15,2.7,34.0,,0,0,0,0,,
3797,tt0086346,Spacehunter: Adventures in the Forbidden Zone,1983,"2,500+",3147,105,190,138,2.9,36.0,,15,4,11,15,3.30,27.0
3798,tt0293385,Malli,1998,Fewer than 50,24,1,1,1,,,,0,0,0,0,,
3799,tt0107497,Malice,1993,"10,000+",11461,558,658,285,3.2,46.0,,30,17,13,30,6.40,57.0
3800,tt0079828,Rudolph and Frosty's Christmas in July,1979,"2,500+",2582,57,85,50,3,40.0,,7,1,6,7,2.00,14.0
3801,tt0810900,High School Musical 2,2007,"250,000+",303588,20609,7980,13313,3.9,72.0,,24,20,4,24,5.80,83.0
3802,tt0379185,Blinded,2004,0,0,0,0,0,,,,2,1,1,2,,
3803,tt0312609,Den of Lions,2003,500+,620,8,344,2,0.7,2.0,,5,0,5,5,3.50,0.0
3804,tt0471646,Darwaza Bandh Rakho,2006,50+,89,0,4,0,,,,0,0,0,0,,
3805,tt0385726,Glory Road,2006,"250,000+",338724,12452,2861,5830,4,81.0,,152,84,68,152,6.00,55.0
3806,tt0420565,CrossBones,2005,50+,79,1,4,1,1.9,20.0,,0,0,0,0,,
3807,tt1521023,Loudspeaker,2009,Fewer than 50,17,1,0,0,,,,0,0,0,0,,
3808,tt0065610,Darker Than Amber,1970,50+,72,7,7,7,3.2,50.0,,4,3,1,4,,
3809,tt0103125,True Colors,1991,"2,500+",4956,151,187,81,3.2,45.0,,18,8,10,18,5.00,44.0
3810,tt1261047,Gulaal,2009,250+,381,149,37,55,3.9,80.0,,2,2,0,2,,
3811,tt0118002,Two If by Sea,1996,"5,000+",8489,82,282,111,2.6,23.0,,30,4,26,30,3.90,13.0
3812,tt1846700,Prema Kavali,2011,0,0,0,0,0,,,,0,0,0,0,,
3813,tt1650537,Inkubus,2011,100+,246,23,95,49,2.4,19.0,,0,0,0,0,,
3814,tt0460780,In the Name of the King: A Dungeon Siege Tale,2007,"100,000+",103792,1593,5488,3565,2.2,23.0,,51,2,49,51,2.70,4.0
3815,tt0320338,Raja Kaiye Vacha,1990,0,0,0,0,0,,,,0,0,0,0,,
3816,tt0154154,Anthuleni Katha,1976,0,0,0,0,0,,,,0,0,0,0,,
3817,tt1053810,The Big Year,2011,"10,000+",21633,2781,4047,1154,3,41.0,,102,43,59,102,5.10,42.0
3818,tt0893346,Kiss the Bride,2007,100+,118,8,18,5,2.6,31.0,,0,0,0,0,,
3819,tt0120611,Blade,1998,"250,000+",500335,37808,10922,14797,3.9,78.0,,109,63,46,109,5.90,58.0
3820,tt0167360,Race to Space,2001,100+,205,22,34,10,3.1,39.0,,7,5,2,7,5.70,71.0
3821,tt0067146,Going Home,1971,Fewer than 50,39,3,9,7,2.9,25.0,,3,0,3,3,,
3822,tt1946389,Seema Tapakai,2011,Fewer than 50,12,1,4,0,2.9,20.0,,0,0,0,0,,
3823,tt1094198,The Prince & Me 3: A Royal Honeymoon,2008,"1,000+",1868,66,165,88,2.5,28.0,,0,0,0,0,,
3824,tt0326148,Showboy,2002,500+,739,10,20,18,2.5,33.0,,15,11,4,15,6.10,73.0
3825,tt0097211,Disorganized Crime,1989,"1,000+",1929,81,59,48,3.5,58.0,,7,3,4,7,5.30,43.0
3826,tt0053583,All the Young Men,1960,100+,171,12,12,10,3.3,48.0,,0,0,0,0,,
3827,tt0299458,All the Real Girls,2003,"5,000+",9124,1533,444,738,3.9,78.0,,114,81,33,114,6.90,71.0
3828,tt16985616,Anjada Gandu,1988,0,0,0,0,0,,,,0,0,0,0,,
3829,tt0425094,Heavens Fall,2006,500+,602,69,41,51,3.6,63.0,,2,1,1,2,,
3830,tt0061893,The Last Challenge,1967,100+,149,5,14,11,2.9,26.0,,1,0,1,1,,
3831,tt0421073,Street Kings,2008,"100,000+",203644,9758,7031,7662,3.4,58.0,,153,57,96,153,5.10,37.0
3832,tt0337738,Under One Roof,2002,500+,818,5,19,12,2.2,21.0,,1,0,1,1,,
3833,tt0271237,The Triangle,2001,"2,500+",2734,65,88,48,3,43.0,,2,0,2,2,,
3834,tt1027718,Wall Street: Money Never Sleeps,2010,"100,000+",110807,14869,19240,4868,3.1,44.0,,238,131,107,238,6.00,55.0
3835,tt0092641,Best Seller,1987,"1,000+",2341,110,90,59,3.4,55.0,,16,11,5,16,6.00,69.0
3836,tt12048360,Murattu Kaalai,2012,0,0,0,0,0,,,,0,0,0,0,,
3837,tt0299179,The Three Muscatels,1991,50+,66,1,2,1,,,,0,0,0,0,,
3838,tt1059316,Serpent and the Sun: Tales of an Aztec Apprentice,2009,Fewer than 50,37,2,1,0,,,,0,0,0,0,,
3839,tt0120148,Sliding Doors,1998,"50,000+",62498,6381,1941,2791,3.9,77.0,,55,36,19,55,6.40,65.0
3840,tt0328538,Thirteen,2003,"100,000+",214672,13561,4079,8325,3.9,77.0,,154,125,29,154,7.30,81.0
3841,tt0102411,The Marrying Man,1991,"2,500+",2936,85,106,43,3.1,45.0,,21,2,19,21,3.10,10.0
3842,tt0409011,Love Wrecked,2005,"10,000+",20006,885,948,782,3.2,48.0,,7,1,6,7,4.40,14.0
3843,tt0082158,Chariots of Fire,1981,"25,000+",37275,4107,1038,1671,4,80.0,,115,96,19,115,7.70,83.0
3844,tt0103116,Trancers II,1991,"1,000+",1215,28,83,36,2.8,25.0,,2,1,1,2,,
3845,tt0101540,Cape Fear,1991,"50,000+",69061,8533,2524,2721,3.7,77.0,,57,43,14,57,6.80,75.0
3846,tt0329355,Marion Bridge,2002,"1,000+",1128,87,51,46,3.6,63.0,,17,13,4,17,6.30,76.0
3847,tt0401398,Kronk's New Groove,2005,"25,000+",45718,789,987,788,3.1,45.0,,6,0,6,6,4.50,0.0
3848,tt0061850,Journey to the Center of Time,1967,100+,111,2,14,7,1.8,12.0,,0,0,0,0,,
3849,tt0099395,Def by Temptation,1990,"1,000+",1980,42,62,44,2.9,40.0,,16,12,4,16,4.50,75.0
3850,tt0101540,Cape Fear,1991,"50,000+",69061,8533,2524,2721,3.7,77.0,,57,43,14,57,6.80,75.0
3851,tt0454504,Maine Gandhi Ko Nahin Mara,2005,500+,545,52,11,22,3.8,83.0,,0,0,0,0,,
3852,tt0410214,The Chiefs,2004,50+,80,9,1,2,4.3,99.0,,0,0,0,0,,
3853,tt0400571,Kaun Hai Jo Sapno Mein Aaya,2004,0,0,0,0,0,,,,0,0,0,0,,
3854,tt0466901,Naa Alludu,2005,Fewer than 50,1,0,1,0,,,,0,0,0,0,,
3855,tt0102721,Proof,1991,"5,000+",5357,374,94,157,3.9,80.0,,17,16,1,17,8.00,94.0
3856,tt0452660,One Last Thing...,2005,"10,000+",21326,340,217,304,3.5,61.0,,10,1,9,10,4.30,10.0
3857,tt0072979,Female Trouble,1974,"5,000+",7403,1169,211,537,4.2,85.0,,29,26,3,29,7.10,90.0
3858,tt0385639,Death Bed: The Bed That Eats,1977,500+,691,64,150,109,2.5,30.0,,1,1,0,1,,
3859,tt0207639,The Old Man and the Sea,1999,100+,185,56,6,13,4,90.0,,0,0,0,0,,
3860,tt1015976,Columbus Day,2008,"1,000+",2144,1581,126,106,4.5,93.0,,2,1,1,2,,
3861,tt0338477,Talaash: The Hunt Begins...,2003,250+,386,6,16,4,2.2,27.0,,0,0,0,0,,
3862,tt0088036,Samson and Delilah,1984,Fewer than 50,41,1,3,0,,,,0,0,0,0,,
