,imdb_id,imdb_name,imdb_year,movie_name,release_year
15360,tt0112288,The Addiction,1995,The Addiction,1995
15361,tt1851841,Aaghaat,2010,Aaghaat,2010
15362,tt0083851,The Draughtsman's Contract,1982,The Draughtsman's Contract,1982
15363,tt0104987,Netherworld,1992,Netherworld,1992
15364,tt0449851,La doublure,2006,La Doublure,2007
15365,tt0364622,"Que la barque se brise, que la jonque s'entrouvre",2001,"Que la barque se brise, que la jonque s'entrouvre",2001
15366,tt0119467,Kiss or Kill,1997,Kiss or Kill,1997
15367,tt1189006,Toonpur Ka Superrhero,2010,Toonpur Ka Superrhero,2010
15368,tt0061715,The Gnome-Mobile,1967,The Gnome-Mobile,1967
15369,tt0084234,The Last American Virgin,1982,The Last American Virgin,1982
15370,tt0067589,Plaza Suite,1971,Plaza Suite,1971
15371,tt0422641,Lifecycles: A Story of AIDS in Malawi,2003,Lifecycles: A Story of AIDS in Malawi,2003
15372,tt0067197,The Hellstrom Chronicle,1971,The Hellstrom Chronicle,1971
15373,tt1999828,Always Brando,2011,Always Brando,2011
15374,tt0100156,Mirror Mirror,1990,"Mirror, Mirror",1990
15375,tt1172060,It's Alive,2009,It's Alive,2008
15376,tt0072156,Shriek of the Mutilated,1974,Shriek of the Mutilated,1974
15377,tt0810058,Aap Ki Khatir,2006,Aap Ki Khatir,2006
15378,tt0267129,Yamakasi - Les samouraïs des temps modernes,2001,Yamakasi,2001
15379,tt0365485,The Matador,2005,The Matador,2005
15380,tt0296574,Company,2002,Company,2002
15381,tt0104323,Geet,1992,Geet,1992
15382,tt0062626,5 Card Stud,1968,5 Card Stud,1968
15383,tt1959405,I Am Twenty,1967,I am Twenty,1966
15384,tt0403946,Cloud 9,2006,Cloud 9,2006
15385,tt0451845,Otoko-tachi no Yamato,2005,Otoko-tachi no Yamato,2005
15386,tt0072306,Toula ou Le Génie des eaux,1974,Toula ou Le génie des eaux,1973
15387,tt0109068,Airheads,1994,Airheads,1994
15388,tt0075251,Spermula,1976,Spermula,1976
15389,tt1042916,Totally Spies! Le Film,2009,Totally Spies! The Movie,2009
15390,tt0779263,The Diary of Sacco and Vanzetti,2004,The Diary of Sacco and Vanzetti,2004
15391,tt0444874,Main Aisa Hi Hoon,2005,Main Aisa Hi Hoon,2005
15392,tt0119829,On the Edge of Innocence,1997,On the Edge of Innocence,1997
15393,tt0427312,Grizzly Man,2005,Grizzly Man,2005
15394,tt0091572,Murder in Three Acts,1986,Murder in Three Acts,1986
15395,tt0066993,The Devils,1971,The Devils,1971
15396,tt0285940,Raja Kumarudu,1999,Raja Kumarudu,1999
15397,tt0116032,Darkdrive,1997,Darkdrive,1996
15398,tt0130172,P.U.N.K.S.,1999,P.U.N.K.S.,1999
15399,tt0075359,Two-Minute Warning,1976,Two-Minute Warning,1976
15400,tt0353485,Georgekutty C/O Georgekutty,1991,Georgekutty C/O Georgekutty,1991
15401,tt6765460,Thalaimagan,2006,Thalaimagan,2006
15402,tt1683526,Detachment,2011,Detachment,2011
15403,tt0460777,Driftwood,2006,Driftwood,2006
15404,tt0922366,"Blanche Neige, la suite",2007,Snow White: The Sequel,2007
15405,tt0079945,Star Trek: The Motion Picture,1979,Star Trek: The Motion Picture,1979
15406,tt0210294,Snow Queen,2002,Snow Queen,2002
15407,tt0962728,Hobgoblins 2,2009,Hobgoblins 2,2008
15408,tt0096156,Spike of Bensonhurst,1988,Spike of Bensonhurst,1988
15409,tt0129631,Women in Revolt,1971,Women in Revolt,1971
15410,tt0069899,L'histoire très bonne et très joyeuse de Colinot Trousse-Chemise,1973,The Edifying and Joyous Story of Colinot,1973
15411,tt0116404,Get on the Bus,1996,Get on the Bus,1996
15412,tt0113080,Flirt,1995,Flirt,1995
15413,tt0098087,La petite voleuse,1988,The Little Thief,1988
15414,tt0288263,Tom & Thomas,2002,Tom & Thomas,2002
15415,tt0109190,Baby's Day Out,1994,Baby's Day Out,1994
15416,tt0085156,American Nightmare,1983,American Nightmare,1983
15417,tt1839492,Ruby Sparks,2012,Ruby Sparks,2012
15418,tt0304328,Levity,2003,Levity,2003
15419,tt0391516,Valathottu Thirinjal Nalamathe Veedu,2003,Valathottu Thirinjal Nalamathe Veedu,2003
15420,tt0447710,Torched,2004,Torched,2004
15421,tt0203503,Five Aces,1999,Five Aces,1999
15422,tt0244196,Second Skin,2000,Second Skin,2000
15423,tt0365043,The Challenge,2003,The Challenge,2003
15424,tt0810817,The Da Vinci Treasure,2006,The Da Vinci Treasure,2006
15425,tt0083375,Les paumées du petit matin,1981,Les Paumées du Petit Matin,1981
15426,tt1398919,90 Ghanta,2008,90 Ghanta,2008
15427,tt1047519,Red Swastik,2007,Red Swastik,2007
15428,tt0103874,Bram Stoker's Dracula,1992,Bram Stoker's Dracula,1992
15429,tt0387117,Childstar,2004,Childstar,2004
15430,tt1656192,Forces spéciales,2011,Special Forces,2011
15431,tt0086995,The Boy Who Had Everything,1985,The Boy Who Had Everything,1985
15432,tt0077235,Big Wednesday,1978,Big Wednesday,1978
15433,tt0103600,555,1988,555,1988
15434,tt0085893,Man of Flowers,1983,Man of Flowers,1983
15435,tt0283139,White Oleander,2002,White Oleander,2002
15436,tt0990376,Sarah Landon and the Paranormal Hour,2007,Sarah Landon and the Paranormal Hour,2007
15437,tt0155325,Vagdanam,1961,Vagdanam,1961
15438,tt0087835,"Oh, God! You Devil",1984,"Oh, God! You Devil",1984
15439,tt0318992,Anbulla Rajanikant,1984,Anbulla Rajinikanth,1984
15440,tt0093702,Paramedics,1988,Paramedics,1988
15441,tt0483756,Nobel Son,2007,Nobel Son,2007
15442,tt0318819,WXIII: Patlabor the Movie 3,2001,WXIII: Patlabor the Movie 3,2001
15443,tt0263728,Megiddo: The Omega Code 2,2001,Megiddo: The Omega Code 2,2001
15444,tt0108311,The Temp,1993,The Temp,1993
15445,tt0089436,Kommando Leopard,1985,Commando Leopard,1985
15446,tt0494290,Vivah,2006,Vivah,2006
15447,tt0063591,The Shakiest Gun in the West,1968,The Shakiest Gun in the West,1968
15448,tt0069249,A Separate Peace,1972,A Separate Peace,1972
15449,tt0107079,Sugar Hill,1993,Sugar Hill,1994
15450,tt0110442,Major League II,1994,Major League II,1994
15451,tt0065374,The Adventurers,1970,The Adventurers,1970
15452,tt1509767,The Three Musketeers,2011,The Three Musketeers,2011
15453,tt0280672,Final Stab,2001,Final Stab,2001
15454,tt0292267,Thacholi Varghese Chekavar,1995,Thacholi Varghese Chekavar,1995
15455,tt0112697,Clueless,1995,Clueless,1995
15456,tt0092288,The Zero Boys,1986,The Zero Boys,1985
15457,tt0057624,The Unmentionables,1963,The Unmentionables,1963
15458,tt0195241,Revoir Angkor ...et mourir,1993,See Angkor and Die,1993
15459,tt1191111,Enter the Void,2009,Enter the Void,2009
15460,tt1801123,Travelling Salesman,2012,Travelling Salesman,2012
15461,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Pirates,2005
15462,tt0972542,Aachi & Ssipak,2006,Aachi & Ssipak,2006
15463,tt0118836,Chairman of the Board,1997,Chairman of the Board,1998
15464,tt1200065,Kantri,2008,Kantri,2008
15465,tt1107809,Cutlass,2007,Cutlass,2007
15466,tt0087814,Non ci resta che piangere,1984,Non ci resta che piangere,1984
15467,tt1499201,Anjaana Anjaani,2010,Anjaana Anjaani,2010
15468,tt0087909,Phenomena,1985,Phenomena,1985
15469,tt0365658,The Prophecy: Uprising,2005,The Prophecy: Uprising,2005
15470,tt0075345,Tracks,1976,Tracks,1976
15471,tt0381940,Cargo,2009,Cargo,2009
15472,tt0363887,Phool Bane Angaray,1991,Phool Bane Angaray,1991
15473,tt0095253,The Great Outdoors,1988,The Great Outdoors,1988
15474,tt0288241,Swapnadanam,1976,Swapnadanam,1976
15475,tt1254774,"Sexe, gombo et beurre salé",2008,"Sexe, gombo et beurre salé",2008
15476,tt0056675,War Hunt,1962,War Hunt,1962
15477,tt0095484,Lady in White,1988,Lady in White,1988
15478,tt0080863,Hero at Large,1980,Hero at Large,1980
15479,tt0866437,The Jane Austen Book Club,2007,The Jane Austen Book Club,2007
15480,tt0099636,The Gate II: Trespassers,1990,The Gate II: Trespassers,1992
15481,tt0120207,Steel,1997,Steel,1997
15482,tt0350774,Dead & Breakfast,2004,Dead & Breakfast,2004
15483,tt1130969,Sinners and Saints,2010,Sinners & Saints,2010
15484,tt0940585,Brick Lane,2007,Brick Lane,2007
15485,tt1635656,Pixels,2010,Pixels,2010
15486,tt0292242,Solino,2002,Solino,2002
15487,tt0062374,Titicut Follies,1967,Titicut Follies,1967
15488,tt0945346,The Glasshead,1998,The Glasshead,1998
15489,tt1372301,Technotise - Edit i ja,2009,Technotise Edit & I,2009
15490,tt0289408,The Powerpuff Girls Movie,2002,The Powerpuff Girls Movie,2002
15491,tt0094884,Clean and Sober,1988,Clean and Sober,1988
15492,tt0090350,Year of the Dragon,1985,Year of the Dragon,1985
15493,tt0072665,At Long Last Love,1975,At Long Last Love,1975
15494,tt0942385,Tropic Thunder,2008,Tropic Thunder,2008
15495,tt0186435,Palimos ng pag-ibig,1986,Palimos ng Pag-ibig,1985
15496,tt1579541,Evaraina Eppudaina,2009,Evaraina Eppudaina,2009
15497,tt0834939,"Palo Alto, CA",2007,Palo Alto,2007
15498,tt0439641,Jahan Tum Le Chalo,1999,Jahan Tum Le Chalo,1999
15499,tt1056434,Une chanson dans la tête,2008,Melodrama Habibi,2008
15500,tt0876294,The Zombie Diaries,2006,The Zombie Diaries,2007
15501,tt0067094,The Fiend,1972,The Fiend,1972
15502,tt0116361,Freeway,1996,Freeway,1996
15503,tt0282658,Killer Tattoo,2001,Killer Tattoo,2001
15504,tt0101326,American Ninja 4: The Annihilation,1990,American Ninja 4: The Annihilation,1990
15505,tt0366658,Kaise Kahoon Ke... Pyaar Hai,2003,Kaise Kahoon Ke... Pyaar Hai,2003
15506,tt0081283,Ordinary People,1980,Ordinary People,1980
15507,tt1379649,Fotonovela,2008,Fotonovela,2007
15508,tt0078748,Alien,1979,Alien,1979
15509,tt1569931,Changing the Game,2012,Changing the Game,2012
15510,tt0058453,Paris - When It Sizzles,1964,"Paris, When It Sizzles",1964
15511,tt0122718,Small Soldiers,1998,Small Soldiers,1998
15512,tt3358534,Thiruvilaiyaadal Aarambam,2006,Thiruvilayadal Aarambam,2006
15513,tt0200710,Hitokiri,1969,Hitokiri,1969
15514,tt1531704,We Were Once a Fairytale,2009,We Were Once a Fairytale,2009
15515,tt0410591,Shart: The Challenge,2004,Shart: The Challenge,2004
15516,tt0158622,The Flintstones in Viva Rock Vegas,2000,The Flintstones in Viva Rock Vegas,2000
15517,tt1549779,Embargo,2010,Embargo,2010
15518,tt0210600,La cara del ángel,1998,La Cara del Ángel,1998
15519,tt1725798,Be-Careful,2011,Be Careful,2011
15520,tt0058601,El sonido de la muerte,1966,Sound of Horror,1964
15521,tt1525898,The Space Between,2010,The Space Between,2010
15522,tt14287804,Anatharu,2007,Anatharu,2007
15523,tt0078788,Apocalypse Now,1979,Apocalypse Now,1979
15524,tt0243164,Carmen on Ice,1990,Carmen on Ice,1990
15525,tt0290747,Man-Thing,2005,Man-Thing,2005
15526,tt0082934,The Postman Always Rings Twice,1981,The Postman Always Rings Twice,1981
15527,tt0403508,The Sisterhood of the Traveling Pants,2005,The Sisterhood,2004
15528,tt0100602,A Shock to the System,1990,A Shock to the System,1990
15529,tt0874292,J-ok'el,2007,J-ok'el,2007
15530,tt0129023,Dark Harbor,1998,Dark Harbor,1998
15531,tt0066798,"L'aventure, c'est l'aventure",1972,L'aventure c'est l'aventure,1972
15532,tt2281161,Corazon: Ang unang aswang,2012,Corazon: Ang Unang Aswang,2012
15533,tt0450340,Unknown,2006,Unknown,2006
15534,tt1149604,"Rabioso sol, rabioso cielo",2009,"Raging Sun, Raging Sky",2009
15535,tt0079583,Mr. Mike's Mondo Video,1979,Mr. Mike's Mondo Video,1979
15536,tt0104691,The Last of the Mohicans,1992,The Last of the Mohicans,1992
15537,tt0172341,Dollar for the Dead,1998,Dollar for the Dead,1998
15538,tt1259998,Next Avengers: Heroes of Tomorrow,2008,Next Avengers: Heroes of Tomorrow,2008
15539,tt0775543,Night Catches Us,2010,Night Catches Us,2010
15540,tt0338133,Dandelion,2004,Dandelion,2004
15541,tt0192335,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999
15542,tt0466965,Sacred Evil,2006,Sacred Evil,2006
15543,tt0095925,Pumpkinhead,1988,Pumpkinhead,1989
15544,tt0448621,Maraton,2005,Marathon,2005
15545,tt1572167,Rethink Afghanistan,2009,Rethink Afghanistan,2009
15546,tt1210166,Moneyball,2011,Moneyball,2011
15547,tt0269025,Buenos Aires plateada,2000,Buenos Aires Plateada,2000
15548,tt0246429,"Ángel, la diva y yo",1999,"Angel, la diva y yo",1999
15549,tt0110922,Le péril jeune,1994,Le péril jeune,1994
15550,tt1024255,Wild Child,2008,Wild Child,2008
15551,tt1031275,Shred,2008,Shred,2008
15552,tt0078333,The Stud,1978,The Stud,1978
15553,tt0118887,Cop Land,1997,Cop Land,1997
15554,tt0491046,Manolete,2008,Manolete,2007
15555,tt0064943,The Smashing Bird I Used to Know,1969,The Smashing Bird I Used to Know,1969
15556,tt0995840,Aap Kaa Surroor: The Moviee - The Real Luv Story,2007,Aap Kaa Surroor – The Moviee – The Real Luv Story,2007
15557,tt0783608,The Walker,2007,The Walker,2007
15558,tt0081748,Where the Buffalo Roam,1980,Where the Buffalo Roam,1980
15559,tt0102436,Merci la vie,1991,Merci la vie,1991
15560,tt0377804,Double Act,2002,Double Act,2002
15561,tt1187038,Chintakayala Ravi,2008,Chintakayala Ravi,2008
15562,tt0069024,Nothing But the Night,1973,Nothing But the Night,1973
15563,tt0411883,Slutty Summer,2004,Slutty Summer,2004
15564,tt0086011,A Night in Heaven,1983,A Night in Heaven,1983
15565,tt0162222,Cast Away,2000,Cast Away,2000
15566,tt2244697,Adhinayakudu,2012,Adhinayakudu,2012
15567,tt0432637,Krrish,2006,Krrish,2006
15568,tt2088967,Valley of Saints,2012,Valley of Saints,2012
15569,tt0055200,Mr. Sardonicus,1961,Mr. Sardonicus,1961
15570,tt0111052,Sae sang bakuro,1994,Sae sang bakuro,1994
15571,tt1337448,"Article VI: Faith, Politics, America",2008,Article VI,2008
15572,tt1380988,Aversion,2009,Aversion,2009
15573,tt0381940,Cargo,2009,Cargo,2006
15574,tt0084314,Mazes and Monsters,1982,Mazes and Monsters,1982
15575,tt0111756,Wyatt Earp,1994,Wyatt Earp,1994
15576,tt0074207,The Bingo Long Traveling All-Stars & Motor Kings,1976,The Bingo Long Traveling All-Stars & Motor Kings,1976
15577,tt0058920,The Art of Love,1965,The Art of Love,1965
15578,tt0112442,Bad Boys,1995,Bad Boys,1995
15579,tt0087386,Harry & Son,1984,Harry & Son,1984
15580,tt0151987,Piraty XX veka,1980,Piraty XX veka,1979
15581,tt0111323,Surviving the Game,1994,Surviving The Game,1994
15582,tt0065537,Change of Habit,1969,Change of Habit,1969
15583,tt0436451,Jo Bole So Nihaal,2005,Jo Bole So Nihaal,2005
15584,tt0111048,S.F.W.,1994,S.F.W.,1994
15585,tt0155329,Varumayin Niram Sigappu,1980,Varumayin Niram Sigappu,1980
15586,tt0360201,Wimbledon,2004,Wimbledon,2004
15587,tt1869226,100% Love,2011,100% Love,2012
15588,tt0129908,Ernest in the Army,1998,Ernest in the Army,1998
15589,tt0358349,Agent Cody Banks 2: Destination London,2004,Agent Cody Banks 2: Destination London,2004
15590,tt0100046,The Long Walk Home,1990,The Long Walk Home,1989
15591,tt1280562,Zip 'n Zoo,2008,Zip 'n zoo,2008
15592,tt0989757,Dear John,2010,Dear John,2010
15593,tt1111881,Calcutta News,2008,Calcutta News,2008
15594,tt0855822,Hadersfild,2007,Hadersfild,2007
15595,tt0808339,Largo Winch,2008,Largo Winch,2008
15596,tt0055100,Lover Come Back,1961,Lover Come Back,1961
15597,tt0364376,The Gingerdead Man,2005,The Gingerdead Man,2005
15598,tt0064393,The Green Slime,1968,The Green Slime,1968
15599,tt0200472,Beautiful Joe,2000,Beautiful Joe,2000
15600,tt0490134,Ghostboat,2006,Ghostboat,2006
15601,tt0085346,Class,1983,Class,1983
15602,tt0348078,Souten,1983,Souten,1983
15603,tt0120741,Jane Austen's Mafia!,1998,Mafia,1996
15604,tt0449471,Catacombs,2007,Catacombs,2007
15605,tt0114095,Party Girl,1995,Party Girl,1995
15606,tt0226581,Urge to Kill,1960,Urge to Kill,1960
15607,tt0232883,Vaa Arugil Vaa,1991,Vaa Arugil Vaa,1991
15608,tt0074238,Breaking Point,1976,Breaking Point,1976
15609,tt0107319,Grey Knight,1993,Grey Knight,1993
15610,tt1059786,Eagle Eye,2008,Eagle Eye,2008
15611,tt0387301,"I Want a Dog for Christmas, Charlie Brown",2003,"I Want a Dog for Christmas, Charlie Brown",2003
15612,tt1279067,Apa Kata Hati,2008,Apa Kata Hati,2008
15613,tt0116607,If These Walls Could Talk,1996,If These Walls Could Talk,1996
15614,tt0090860,Cocaine Wars,1985,Cocaine Wars,1985
15615,tt0264323,2001 Maniacs,2005,2001 Maniacs,2005
15616,tt0060645,Madame X,1966,Madame X,1966
15617,tt0209958,The Cell,2000,The Cell,2000
15618,tt0092794,Crazy Love,1987,Crazy Love,1987
15619,tt1114723,Mannen som elsket Yngve,2008,The Man Who Loved Yngve,2008
15620,tt0104346,Gladiator,1992,Gladiator,1992
15621,tt0493439,On the Doll,2007,On the Doll,2008
15622,tt0109445,Clerks,1994,Clerks.,1994
15623,tt1232207,Capitalism: A Love Story,2009,Capitalism: A Love Story,2009
15624,tt0115710,Blood and Wine,1996,Blood and Wine,1997
15625,tt0097438,Gleaming the Cube,1989,Gleaming the Cube,1989
15626,tt0087995,Repo Man,1984,Repo Man,1984
15627,tt0117238,Omega Doom,1996,Omega Doom,1997
15628,tt0099797,The Hot Spot,1990,The Hot Spot,1990
15629,tt0053751,Date Bait,1960,Date Bait,1960
15630,tt0120762,Mulan,1998,Mulan,1998
15631,tt0098660,Wired,1989,Wired,1989
15632,tt1544572,The Search for Santa Paws,2010,The Search for Santa Paws,2010
15633,tt0062760,The Brotherhood,1968,The Brotherhood,1968
15634,tt0301992,Volle maan,2002,Full Moon Party,2002
15635,tt0093830,Rebel High,1987,Rebel High,1987
15636,tt0153545,Vijeta,1982,Vijeta,1982
15637,tt0158845,Pati Patni Aur Woh,1978,Pati Patni Aur Woh,1978
15638,tt0120646,The Deep End of the Ocean,1999,The Deep End,2001
15639,tt0380201,Back in the Day,2005,Back in the Day,2005
15640,tt1000771,Recount,2008,Recount,2008
15641,tt1679235,Mean Girls 2,2011,Mean Girls 2,2011
15642,tt0074710,Jana Aranya,1975,Jana Aranya,1976
15643,tt1107838,On the Job Training,2007,On the Job Training,2007
15644,tt1610528,Airline Disaster,2010,Airline Disaster,2010
15645,tt0085410,Deadly Lessons,1983,Deadly Lessons,1983
15646,tt1687221,Eu Não Quero Voltar Sozinho,2010,I Don't Want to Go Back Alone,2010
15647,tt0117665,Sleepers,1996,Sleepers,1996
15648,tt0115847,Caught,1996,Caught,1996
15649,tt1748158,Paul Goodman Changed My Life,2011,Paul Goodman Changed My Life,2011
15650,tt0075314,Taxi Driver,1976,Taxi Driver,1976
15651,tt0466867,The Karaoke King,2007,The Karaoke King,2006
15652,tt1764533,Os Mistérios de Lisboa,2009,Mysteries of Lisbon,2010
15653,tt1781768,Ang tanging ina mo: Last na 'to!,2010,Ang Tanging Ina Mo,2010
15654,tt3005174,Kodalu Diddina Kapuram,1970,Kodalu Diddina Kapuram,1970
15655,tt0096332,The Unbearable Lightness of Being,1988,The Unbearable Lightness of Being,1988
15656,tt0945556,Finding Kraftland,2007,Finding Kraftland,2006
15657,tt0116601,I'm Not Rappaport,1996,I'm Not Rappaport,1996
15658,tt0134951,School's Out!,1992,School's Out,1992
15659,tt0109758,Exit to Eden,1994,Exit to Eden,1994
15660,tt0443543,The Illusionist,2006,The Illusionist,2006
15661,tt0371712,Hirer Angti,1992,Hirer Angti,1992
15662,tt0053884,Guns of the Timberland,1960,Guns of the Timberland,1960
15663,tt0105211,Radio Flyer,1992,Radio Flyer,1992
15664,tt0140379,A Midsummer Night's Dream,1999,A Midsummer Night's Dream,1999
15665,tt0097017,The Carpenter,1988,The Carpenter,1988
15666,tt0456320,Bow Barracks Forever,2004,Bow Barracks Forever,2004
15667,tt0173081,Pyaar To Hona Hi Tha,1998,Pyar To Hona Hi Tha,1998
15668,tt0070509,The Paper Chase,1973,The Paper Chase,1973
15669,tt0120797,Pushing Tin,1999,Pushing Tin,1999
15670,tt0073338,La maldición de la bestia,1975,La Maldicion de la Bestia,1975
15671,tt0317772,El juego de Arcibel,2003,El juego de Arcibel,2003
15672,tt1699520,Turnout,2011,Turnout,2011
15673,tt0314097,The Gathering Storm,2002,The Gathering Storm,2002
15674,tt0404030,Everything Is Illuminated,2005,Everything Is Illuminated,2005
15675,tt6422912,Budak Kelantan,2008,Budak Kelantan,2008
15676,tt2243399,Manasaare,2009,Manasaare,2009
15677,tt1235827,"Boogie, el aceitoso",2009,Boogie,2008
15678,tt0415943,Nothing But Life,2004,Nothing But Life,2004
15679,tt1270847,Skiptracers,2009,Skiptracers,2009
15680,tt0158698,Karm,1977,Karm,1977
15681,tt0082252,The Decline of Western Civilization,1981,The Decline of Western Civilization,1981
15682,tt0370255,Adisaya Manithan,1990,Adhisaya Manithan,1990
15683,tt0435761,Toy Story 3,2010,Toy Story 3,2010
15684,tt0772181,Krabat,2008,Krabat,2008
15685,tt0080066,Up from the Depths,1979,Up From the Depths,1979
15686,tt1583421,G.I. Joe: Retaliation,2013,G.I. Joe: Retaliation,2013
15687,tt0302531,Endangered Species,2002,Endangered Species,2002
15688,tt0064403,Hannibal Brooks,1969,Hannibal Brooks,1969
15689,tt1504508,Yelling to the Sky,2011,Yelling to the Sky,2011
15690,tt1579540,Ek Niranjan,2009,Ek Niranjan,2009
15691,tt1222698,Beneath the Blue,2010,Beneath the Blue,2010
15692,tt0095182,The Frog Prince,1986,The Frog Prince,1984
15693,tt0972921,Yes Your Honour,2006,Yes Your Honour,2006
15694,tt0086618,Yellowbeard,1983,Yellowbeard,1983
15695,tt1259227,SoulBoy,2010,SoulBoy,2010
15696,tt0369918,Shallow Ground,2004,Shallow Ground,2005
15697,tt0870222,Surviving My Mother,2007,Surviving My Mother,2007
15698,tt1788391,Kill List,2011,Kill List,2011
15699,tt0094125,Terror Squad,1987,Terror Squad,1987
15700,tt0112365,Angels and Insects,1995,Angels & Insects,1996
15701,tt0198364,Chalo America,1999,Chalo America,1999
15702,tt0108360,Tomcat: Dangerous Desires,1993,Tomcat: Dangerous Desires,1993
15703,tt0897347,The Echo,2008,The Echo,2008
15704,tt0155072,Pyar Hua Chori Chori,1992,Pyar Hua Chori Chori,1991
15705,tt0407536,The Aryan Couple,2004,The Aryan Couple,2004
15706,tt0064026,Angel in My Pocket,1969,Angel in my Pocket,1969
15707,tt0111205,Sister My Sister,1994,Sister My Sister,1995
15708,tt0090930,Dèmoni 2... l'incubo ritorna,1986,Demoni 2,1986
15709,tt0088170,Star Trek III: The Search for Spock,1984,Star Trek III: The Search for Spock,1984
15710,tt0058702,Une fille et des fusils,1965,Une fille et des fusils,1965
15711,tt0093996,Slumber Party Massacre II,1987,Slumber Party Massacre 2,1987
15712,tt0080544,Closet Cases of the Nerd Kind,1980,Closet Cases of the Nerd Kind,1980
15713,tt0268437,The Man Who Sued God,2001,The Man Who Sued God,2001
15714,tt0083726,The Challenge,1982,Challenge,1984
15715,tt2955542,Chattakkari,2012,Chattakaari,2012
15716,tt0368314,Surplus: Terrorized Into Being Consumers,2003,Surplus: Terrorized into Being Consumers,2003
15717,tt0098067,Parenthood,1989,Parenthood,1989
15718,tt0300902,Absolon,2003,Absolon,2003
15719,tt0114726,Trimurti,1995,Trimurti,1995
15720,tt0089091,Endgame - Bronx lotta finale,1983,Endgame,1983
15721,tt0059518,None But the Brave,1965,None But the Brave,1965
15722,tt0357585,Decoys,2004,Decoys,2004
15723,tt0094140,Three for the Road,1987,Three for the Road,1987
15724,tt0416960,Marmoulak,2004,Marmoulak,2004
15725,tt0255428,Njangal Santhushtaranu,1999,Njangal Santhushtaranu,1999
15726,tt1861364,Kirikou and the Wild Beasts,2008,Kirikou and the Wild Beasts,2005
15727,tt0102208,Killer Instinct,1991,Killer Instinct,1988
15728,tt1753813,Les adieux à la reine,2012,"Farewell, My Queen",2012
15729,tt0054653,Back Street,1961,Back Street,1961
15730,tt0082511,Hell Night,1981,Hell Night,1981
15731,tt0196635,International Khiladi,1999,International Khiladi,1999
15732,tt0094955,The Dawning,1988,The Dawning,1988
15733,tt0454679,Rose by Any Other Name...,1997,Rose by Any Other Name...,1997
15734,tt1727506,How to Stop Being a Loser,2011,How to Stop Being a Loser,2011
15735,tt0113851,Moonlight and Valentino,1995,Moonlight and Valentino,1995
15736,tt0381966,Creep,2004,Creep,2004
15737,tt0085615,Gorky Park,1983,Gorky Park,1983
15738,tt1503178,Theeradha Vilaiyattu Pillai,2010,Theeradha Vilaiyattu Pillai,2010
15739,tt0468452,Being Caribou,2004,Being Caribou,2005
15740,tt0089529,Maccheroni,1985,Macaroni,1985
15741,tt1252483,Evolution: The Musical!,2008,Evolution: The Musical!,2008
15742,tt0082539,Hôtel des Amériques,1981,Hôtel des Amériques,1981
15743,tt0119762,Dad's Week Off,1997,Dad's Week Off,1997
15744,tt0421051,Daniel der Zauberer,2004,Daniel – Der Zauberer,2004
15745,tt4316178,Kanagavel Kaaka,2010,Kanagavel Kaaka,2010
15746,tt0228157,"Cor, Blimey!",2000,Cor Blimey!,2000
15747,tt0082479,Antropophagus,1980,Anthropophagous,1980
15748,tt0470611,Yatra,2006,Yatra,2007
15749,tt0428303,Cavite,2005,Cavite,2006
15750,tt1735898,Snow White and the Huntsman,2012,Snow White and the Huntsman,2012
15751,tt0064397,The Gypsy Moths,1969,The Gypsy Moths,1969
15752,tt0319061,Big Fish,2003,Big Fish,2003
15753,tt0112682,La cité des enfants perdus,1995,The City of Lost Children,1995
15754,tt0341455,Makdee,2002,Makdee,2002
15755,tt0078736,Agatha,1979,Agatha,1979
15756,tt1666177,Seetha Kalyanam,2009,Seetha Kalyanam,2009
15757,tt0129794,Un borghese piccolo piccolo,1977,Un borghese piccolo piccolo,1977
15758,tt1632570,Nammal Thammil,2009,Nammal Thammil,2009
15759,tt0455584,The Kovak Box,2006,Kovak Box,2006
15760,tt0345543,The Land Before Time IX: Journey to Big Water,2002,The Land Before Time IX: Journey to Big Water,2002
15761,tt6827584,Priyamudan,1998,Priyamudan,1998
15762,tt0385515,Asfaltevangeliet,2004,Asfaltevangeliet,2004
15763,tt0085913,Masoom,1983,Masoom,1983
15764,tt1403981,Remember Me,2010,Remember Me,2010
15765,tt0430202,Sandwich,2006,Sandwich,2006
15766,tt0174268,The Third Miracle,1999,The Third Miracle,1999
15767,tt2071445,Deranged,2012,Deranged,2012
15768,tt0091991,Soul Man,1986,Soul Man,1986
15769,tt0454578,Yaraan Naal Baharaan,2005,Yaaran Naal Baharan,2005
15770,tt0091867,A Room with a View,1985,A Room with a View,1985
15771,tt0100645,Snake Eater,1989,Snake Eater,1989
15772,tt1102316,One More Chance,2007,One More Chance,2007
15773,tt0309404,Bungalow,2002,Bungalow,2002
15774,tt0791150,Soñar no cuesta nada,2006,A Ton of Luck,2006
15775,tt0056874,Blind Corner,1964,Blind Corner,1963
15776,tt0060672,Mars Needs Women,1968,Mars Needs Women,1967
15777,tt0092699,Broadcast News,1987,News,1989
15778,tt0073096,Hearts of the West,1975,Hearts of the West,1975
