,imdb_id,domestic_distributor,domestic_opening,budget,releases,performance_domestic,performance_international,performance_worldwide,metric_roi,percentage_domestic,percentage_international
6673,tt0120484,Walt Disney Studios Motion Pictures,39414071.0,23000000.0,1.0,161491646.0,24500000.0,185991646.0,7.086593304347826,0.868273653538181,0.131726346461819
6674,tt0380268,Magnolia Pictures,36295.0,,2.0,150056.0,17022.0,167078.0,,0.8981194412190713,0.1018805587809286
6675,tt1127877,The Samuel Goldwyn Company,63302.0,,2.0,905209.0,229628.0,1134837.0,,0.7976555223349256,0.2023444776650743
6676,tt0085271,Metro-Goldwyn-Mayer (MGM),1196965.0,,1.0,10219460.0,,10219460.0,,1.0,
6679,tt0128445,Walt Disney Studios Motion Pictures,43666.0,9000000.0,3.0,17105219.0,90884.0,17196103.0,0.9106781111111112,0.9947148490562076,0.0052851509437923
6680,tt0929742,Bigfoot Ascendan,7000.0,,1.0,12000.0,9868.0,21868.0,,0.5487470276202671,0.4512529723797329
6681,tt0055905,Columbia Pictures,,,,,,,,,
6682,tt0405296,Warner Independent Pictures (WIP),391672.0,,1.0,5501616.0,2158302.0,7659918.0,,0.7182343205240578,0.2817656794759421
6687,tt0870195,Roadside Attractions,48159.0,,1.0,1029655.0,287067.0,1316722.0,,0.7819835925882609,0.2180164074117391
6688,tt0408524,Paramount Pictures,11382472.0,35000000.0,1.0,32868349.0,1384498.0,34252847.0,-0.0213472285714285,0.95958006060051,0.0404199393994899
6689,tt0278102,New Yorker Films,21410.0,,1.0,788896.0,,788896.0,,1.0,
6691,tt0096933,Paramount Pictures,9677102.0,,1.0,46212055.0,88000000.0,134212055.0,,0.3443211938003632,0.6556788061996368
6692,tt0117705,Warner Bros.,27528529.0,,2.0,90594962.0,140000000.0,230594962.0,,0.3928748538747347,0.6071251461252654
6693,tt0960144,Sony Pictures Entertainment (SPE),38531374.0,90000000.0,1.0,100018837.0,104294563.0,204313400.0,1.270148888888889,0.4895363544437124,0.5104636455562875
6698,tt0100050,TriStar Pictures,8100640.0,,1.0,47789074.0,,47789074.0,,1.0,
6699,tt0437459,,,,1.0,,75700.0,75700.0,,,1.0
6701,tt1235124,,,,12.0,,22873653.0,22873653.0,,,1.0
6704,tt0102432,Columbia Pictures,82841.0,,1.0,139155.0,,139155.0,,1.0,
6705,tt0497465,MGM/Weinstei,3755575.0,,1.0,23216709.0,73192591.0,96409300.0,,0.2408139982346101,0.7591860017653899
6706,tt0109297,New Line Cinema,4410077.0,,1.0,16696219.0,,16696219.0,,1.0,
6710,tt0181316,Sony Pictures Entertainment (SPE),19208806.0,65000000.0,1.0,68518533.0,49239967.0,117758500.0,0.8116692307692308,0.581856367056306,0.4181436329436941
6713,tt0056059,Paramount Pictures,,,2.0,,9276.0,9276.0,,,1.0
6714,tt0443680,Warner Bros.,147812.0,30000000.0,2.0,3909149.0,11092627.0,15001776.0,-0.4999408,0.2605790807701701,0.7394209192298299
6715,tt0105636,Universal Pictures,5012910.0,,1.0,13249535.0,,13249535.0,,1.0,
6716,tt0086205,Metro-Goldwyn-Mayer (MGM),2366025.0,,1.0,6857733.0,,6857733.0,,1.0,
6717,tt0926129,Screen Gems,20804941.0,20000000.0,1.0,43869350.0,13328526.0,57197876.0,1.8598938,0.766975158308326,0.233024841691674
6718,tt0092646,New World Pictures,286840.0,,1.0,790000.0,,790000.0,,1.0,
6719,tt0361693,Lions Gate Films,240075.0,,2.0,1315701.0,366505.0,1682206.0,,0.782128348133344,0.217871651866656
6720,tt0089050,,,,1.0,,1044068.0,1044068.0,,,1.0
6721,tt0105459,Intersta,2250000.0,,1.0,5430822.0,,5430822.0,,1.0,
6724,tt0094293,New World Pictures,2845836.0,,1.0,7555000.0,,7555000.0,,1.0,
6726,tt0095626,Cannon Film Distributors,1035279.0,,1.0,3074681.0,,3074681.0,,1.0,
6729,tt0235553,Screen Gems,9994.0,,1.0,18926.0,,18926.0,,1.0,
6731,tt0212720,Warner Bros.,29352630.0,100000000.0,2.0,78616689.0,157309863.0,235926552.0,1.35926552,0.3332252700408218,0.6667747299591782
6733,tt0089686,New Line Cinema,2865475.0,,1.0,29999213.0,,29999213.0,,1.0,
6738,tt0099371,Paramount Pictures,15490445.0,,2.0,82670733.0,75250000.0,157920733.0,,0.52349511954203,0.47650488045797
6740,tt0095036,Paramount Pictures,82186.0,,1.0,156188.0,,156188.0,,1.0,
6743,tt2023690,IFC Films,7384.0,,1.0,61782.0,2061127.0,2122909.0,,0.0291025192318653,0.9708974807681346
6746,tt0108330,Warner Bros.,74425.0,,1.0,4104962.0,,4104962.0,,1.0,
6748,tt1695131,,,,1.0,,1820332.0,1820332.0,,,1.0
6750,tt1596350,Twentieth Century Fox,17405930.0,65000000.0,1.0,54760791.0,101730488.0,156491279.0,1.4075581384615383,0.3499287075288074,0.6500712924711926
6751,tt0109675,Gramercy Pictures (I),348192.0,,1.0,734693.0,,734693.0,,1.0,
6752,tt1324059,UTV Motion Pictures,355532.0,,1.0,718766.0,3559315.0,4278081.0,,0.1680113116137819,0.831988688386218
6754,tt0058085,Paramount Pictures,,,,,,,,,
6756,tt1326204,First Run,16595.0,,1.0,170295.0,15586.0,185881.0,,0.9161506555269232,0.0838493444730768
6757,tt0218619,Artisan Entertainment,1140698.0,17000000.0,1.0,3111545.0,1187596.0,4299141.0,-0.7471093529411764,0.7237596999028411,0.2762403000971589
6760,tt0456521,Alliance Atlantis Vivafilm,795000.0,,1.0,2779545.0,460.0,2780005.0,,0.999834532671704,0.0001654673282961
6765,tt0120769,Twentieth Century Fox,4010245.0,,1.0,10452012.0,,10452012.0,,1.0,
6766,tt1129427,,,,1.0,,90647.0,90647.0,,,1.0
6767,tt0896923,Screen Media Films,24401.0,8300000.0,2.0,493296.0,955492.0,1448788.0,-0.8254472289156627,0.3404887395533369,0.659511260446663
6768,tt0107612,New Line Cinema,1853647.0,,1.0,4348572.0,,4348572.0,,1.0,
6770,tt0429715,,,,1.0,,2541675.0,2541675.0,,,1.0
6771,tt0115645,Walt Disney Studios Motion Pictures,4023815.0,,1.0,8797839.0,,8797839.0,,1.0,
6772,tt0322023,Sundance Film Series,54129.0,,1.0,320092.0,,320092.0,,1.0,
6776,tt1462054,Vivendi Entertainment,1088873.0,3000000.0,2.0,2848578.0,420968.0,3269546.0,0.0898486666666666,0.8712457325879496,0.1287542674120504
6777,tt0118617,Twentieth Century Fox,120541.0,,1.0,58406347.0,81398001.0,139804348.0,,0.4177720352445691,0.5822279647554309
6779,tt0335559,DreamWorks Distribution,7320066.0,22000000.0,1.0,17071962.0,4441472.0,21513434.0,-0.0221166363636363,0.7935489053026124,0.2064510946973876
6781,tt0837800,,,,2.0,,9877.0,9877.0,,,1.0
6782,tt1071875,Sony Pictures Entertainment (SPE),22115334.0,57000000.0,1.0,51774002.0,80789928.0,132563930.0,1.3256829824561402,0.3905587439961986,0.6094412560038014
6783,tt0816545,Regent Releasing,7373.0,,1.0,83506.0,13157.0,96663.0,,0.8638879405770564,0.1361120594229436
6784,tt0443274,Sony Pictures Entertainment (SPE),22874936.0,40000000.0,1.0,72266306.0,79773576.0,152039882.0,2.80099705,0.4753115106995413,0.5246884893004586
6785,tt1298649,Twentieth Century Fox,12750297.0,68000000.0,1.0,35353000.0,32914862.0,68267862.0,0.0039391470588235,0.5178571433802922,0.4821428566197078
6787,tt0111201,Miramax,34299.0,,1.0,7770731.0,,7770731.0,,1.0,
6789,tt0120724,Sony Pictures Entertainment (SPE),5516231.0,,1.0,10319915.0,,10319915.0,,1.0,
6792,tt1464590,Indican Pictures,1010.0,,1.0,140091.0,,140091.0,,1.0,
6795,tt1464580,IFC Films,7258.0,,1.0,33245.0,372135.0,405380.0,,0.0820094725936158,0.917990527406384
6797,tt0124555,Cowboy Pictures,5952.0,,1.0,27466.0,,27466.0,,1.0,
6800,tt0373908,Paramount Pictures,5538835.0,25000000.0,1.0,12843849.0,339577.0,13183426.0,-0.47266296,0.9742421279567238,0.0257578720432761
6802,tt0110367,Sony Pictures Entertainment (SPE),2411247.0,18000000.0,1.0,50083616.0,,50083616.0,1.782423111111111,1.0,
6803,tt0090856,Warner Bros.,4152296.0,,1.0,12308521.0,,12308521.0,,1.0,
6804,tt0114534,Warner Bros.,16406.0,,1.0,99318.0,,99318.0,,1.0,
6805,tt1305797,,,,1.0,,3889511.0,3889511.0,,,1.0
6806,tt1038685,,,,2.0,,502153.0,502153.0,,,1.0
6808,tt0371735,,,,1.0,,1979689.0,1979689.0,,,1.0
6809,tt0398808,Walt Disney Studios Motion Pictures,22564612.0,,1.0,82272442.0,55314621.0,137587063.0,,0.5979664090947272,0.4020335909052728
6811,tt0311113,Twentieth Century Fox,25105990.0,150000000.0,1.0,93927920.0,117694615.0,211622535.0,0.4108169,0.4438464930022693,0.5561535069977307
6812,tt0115433,Walt Disney Studios Motion Pictures,33504025.0,,2.0,136189294.0,184500000.0,320689294.0,,0.4246767714047853,0.5753232285952147
6815,tt0183659,Sony Pictures Classics,44244.0,,2.0,8598593.0,2395940.0,10994533.0,,0.7820789659733615,0.2179210340266385
6816,tt0099166,New Line Cinema,596131.0,,1.0,1382259.0,,1382259.0,,1.0,
6818,tt0289864,"Big Ain't Bad Productions, LL",8696.0,,1.0,12288.0,,12288.0,,1.0,
6819,tt0094331,Atlantic Releasing Corporation,43611.0,,1.0,3283832.0,,3283832.0,,1.0,
6820,tt1242432,Anchor Bay Films,32440.0,2000000.0,1.0,93051.0,1185599.0,1278650.0,-0.360675,0.0727728463613967,0.9272271536386032
6822,tt0108539,TriStar Pictures,4004668.0,,1.0,12741891.0,,12741891.0,,1.0,
6823,tt0060138,Rialto Pictures,8436.0,,1.0,45406.0,,45406.0,,1.0,
6824,tt0396587,TLA Releasing,1407.0,250000.0,1.0,1967.0,,1967.0,-0.992132,1.0,
6826,tt0107211,Paramount Pictures,18387632.0,,1.0,106614059.0,160000000.0,266614059.0,,0.3998816093940492,0.6001183906059507
6828,tt0765010,Lions Gate Films,9527848.0,26000000.0,1.0,28544157.0,14930421.0,43474578.0,0.6720991538461538,0.6565712265223138,0.3434287734776862
6829,tt0443295,Paramount Pictures,17461108.0,45000000.0,1.0,53412862.0,19250061.0,72662923.0,0.6147316222222222,0.7350772552874043,0.2649227447125957
6831,tt0087054,Island Alive,,,1.0,2490233.0,,2490233.0,,1.0,
6836,tt0309820,R.S. Entertainment,908446.0,30000000.0,4.0,5791328.0,23841356.0,29632684.0,-0.0122438666666666,0.1954371733589842,0.8045628266410157
6838,tt0084931,Metro-Goldwyn-Mayer (MGM),,,1.0,2279543.0,,2279543.0,,1.0,
6842,tt0101324,Castle Hill Productions,5334.0,,1.0,23034.0,,23034.0,,1.0,
6847,tt0381442,,,,1.0,,4335691.0,4335691.0,,,1.0
6849,tt0477916,,,,2.0,,188539.0,188539.0,,,1.0
6850,tt0341549,Eros Worldwide,71047.0,,1.0,119537.0,151392.0,270929.0,,0.4412115351254387,0.5587884648745612
6851,tt0120102,Sony Pictures Entertainment (SPE),10020378.0,,1.0,37957682.0,93500000.0,131457682.0,,0.2887444949774788,0.7112555050225212
6854,tt1233519,,,,1.0,,3108225.0,3108225.0,,,1.0
6857,tt0105402,Triumph Releasing Corporation,250003.0,,1.0,17180393.0,,17180393.0,,1.0,
6860,tt0115862,Universal Pictures,5612095.0,,1.0,14551359.0,7989000.0,22540359.0,,0.6455690878747761,0.3544309121252239
6864,tt0094317,Columbia Pictures,24538.0,5300000.0,1.0,3107551.0,,3107551.0,-0.4136696226415094,1.0,
6869,tt1426329,RADiUS-TWC,184536.0,,1.0,356582.0,1229001.0,1585583.0,,0.2248901508151891,0.7751098491848109
6870,tt0800308,Warner Bros.,248847.0,20000000.0,1.0,20211394.0,7500968.0,27712362.0,0.3856181,0.7293277274596802,0.2706722725403197
6872,tt0104029,October Films,17538.0,,1.0,621392.0,,621392.0,,1.0,
6873,tt1683981,,,,2.0,,175885.0,175885.0,,,1.0
6874,tt0484039,,,,1.0,,3439.0,3439.0,,,1.0
6877,tt1135968,,,,2.0,,1455824.0,1455824.0,,,1.0
6879,tt0064111,New Yorker Films,,,2.0,13171.0,,13171.0,,1.0,
6880,tt1034302,,,,1.0,,32572.0,32572.0,,,1.0
6881,tt0083798,Universal Pictures,4289601.0,,1.0,18196170.0,,18196170.0,,1.0,
6885,tt0758752,Twentieth Century Fox,9739161.0,30000000.0,1.0,32367005.0,70453003.0,102820008.0,2.4273336,0.3147928659954976,0.6852071340045023
6886,tt0323642,Walt Disney Studios Motion Pictures,6097758.0,,1.0,23103423.0,39767123.0,62870546.0,,0.3674760992214064,0.6325239007785936
6888,tt0320241,Dada Films,5348.0,,1.0,5348.0,,5348.0,,1.0,
6891,tt0482267,,,,1.0,,659988.0,659988.0,,,1.0
6893,tt0263101,,,,1.0,,55429.0,55429.0,,,1.0
6895,tt0097262,Scotti Brothers Picture,536508.0,,1.0,536508.0,,536508.0,,1.0,
6897,tt0304229,IDP Distribution,23962.0,,2.0,647054.0,3451559.0,4098613.0,,0.1578714555387395,0.8421285444612604
6903,tt0093418,TriStar Pictures,7189452.0,,1.0,34377585.0,,34377585.0,,1.0,
6905,tt0133751,Miramax,11633495.0,15000000.0,2.0,40283321.0,465.0,40283786.0,1.6855857333333333,0.9999884568942948,1.1543105705109246e-05
6907,tt0109813,Universal Pictures,29688730.0,46000000.0,1.0,130531208.0,211100000.0,341631208.0,6.426765391304348,0.3820822130512151,0.6179177869487849
6914,tt0328107,Twentieth Century Fox,22751490.0,70000000.0,1.0,77911774.0,52923078.0,130834852.0,0.8690693142857143,0.595497092777695,0.404502907222305
6915,tt0085248,Metro-Goldwyn-Mayer (MGM),2923297.0,,2.0,12049108.0,406.0,12049514.0,,0.9999663056949848,3.369430501512343e-05
6917,tt0111419,Warner Bros.,2318822.0,,1.0,11373501.0,,11373501.0,,1.0,
6918,tt0090319,Columbia Pictures,477539.0,,1.0,42160849.0,,42160849.0,,1.0,
6919,tt0280424,Magic Lamp,9750.0,,1.0,119664.0,,119664.0,,1.0,
6924,tt0398963,TLA Releasing,12605.0,,1.0,72234.0,,72234.0,,1.0,
6926,tt1447508,UTV Motion Pictures,350054.0,,1.0,757951.0,8702980.0,9460931.0,,0.0801137858420064,0.9198862141579937
6928,tt0242587,Lot 47 Films,82530.0,,2.0,1138836.0,707223.0,1846059.0,,0.6169011932988058,0.3830988067011943
6931,tt0117979,Twentieth Century Fox,6769363.0,,1.0,34861807.0,,34861807.0,,1.0,
6933,tt0115783,Universal Pictures,6014400.0,,1.0,21576954.0,1035000.0,22611954.0,,0.9542277505075412,0.0457722494924587
6935,tt0088286,Paramount Pictures,4406205.0,,1.0,20458340.0,,20458340.0,,1.0,
6936,tt1186370,Anchor Bay Films,122948.0,,1.0,250618.0,11785244.0,12035862.0,,0.0208226049783555,0.9791773950216444
6937,tt0120577,Miramax,6611532.0,,1.0,16757163.0,,16757163.0,,1.0,
6938,tt0172704,Eros Worldwide,81873.0,,1.0,150657.0,,150657.0,,1.0,
6940,tt0098300,Hemdale,2029496.0,,1.0,6957975.0,,6957975.0,,1.0,
6941,tt1193631,Walt Disney Studios Motion Pictures,15812311.0,30000000.0,1.0,42400223.0,116891586.0,159291809.0,4.309726966666667,0.2661795560373101,0.7338204439626899
6942,tt0108207,Universal Pictures,1738315.0,,1.0,3246063.0,,3246063.0,,1.0,
6944,tt0304711,Twentieth Century Fox,4438899.0,,1.0,7660806.0,3900000.0,11560806.0,,0.6626532786727846,0.3373467213272154
6945,tt0093378,Columbia Pictures,5651990.0,,2.0,54215416.0,,54215416.0,,1.0,
6946,tt0085933,Universal Pictures,99221.0,,1.0,2306560.0,,2306560.0,,1.0,
6947,tt1195478,Universal Pictures,10610060.0,30000000.0,1.0,28835528.0,25333835.0,54169363.0,0.8056454333333334,0.5323217110749484,0.4676782889250516
6948,tt1728655,,,,2.0,,1095239.0,1095239.0,,,1.0
6952,tt0093779,Twentieth Century Fox,206243.0,,7.0,30857814.0,45055.0,30902869.0,,0.9985420447531912,0.0014579552468089
6955,tt0316078,,,,1.0,,24849.0,24849.0,,,1.0
6956,tt0118750,Sony Pictures Entertainment (SPE),6429364.0,,1.0,20050376.0,,20050376.0,,1.0,
6957,tt0456144,Eros Worldwide,863073.0,,1.0,2217562.0,15679965.0,17897527.0,,0.1239032632832457,0.8760967367167543
6962,tt1396219,,,,1.0,,179.0,179.0,,,1.0
6963,tt0082377,Twentieth Century Fox,5571675.0,,1.0,20471382.0,,20471382.0,,1.0,
6966,tt0092944,New Line Cinema,,,1.0,200723.0,,200723.0,,1.0,
6967,tt0192255,New Line Cinema,5719627.0,35000000.0,1.0,13572400.0,14393465.0,27965865.0,-0.2009752857142857,0.4853202287860576,0.5146797712139424
6969,tt0065462,Twentieth Century Fox,,,1.0,18999718.0,,18999718.0,,1.0,
6971,tt0280760,Metro-Goldwyn-Mayer (MGM),306705.0,9000000.0,1.0,4777465.0,2141733.0,6919198.0,-0.2312002222222222,0.6904651377226089,0.3095348622773911
6973,tt0220099,Walt Disney Studios Motion Pictures,9427532.0,30000000.0,1.0,45554533.0,50605267.0,96159800.0,2.2053266666666667,0.4737378093548448,0.5262621906451552
6976,tt1029172,,,,1.0,,320935.0,320935.0,,,1.0
6977,tt0457419,Twentieth Century Fox,9630085.0,,1.0,32061555.0,37413106.0,69474661.0,,0.4614855911279653,0.5385144088720346
6979,tt0454096,,,,1.0,,194029.0,194029.0,,,1.0
6983,tt0100758,New Line Cinema,25398367.0,13500000.0,2.0,135384756.0,66700000.0,202084756.0,13.969241185185185,0.6699404679490025,0.3300595320509975
6984,tt0093780,TriStar Pictures,4297710.0,,1.0,19734940.0,,19734940.0,,1.0,
6986,tt0118548,Sony Pictures Entertainment (SPE),14678016.0,,1.0,50068310.0,,50068310.0,,1.0,
6987,tt0315431,The Bigger Picture,215801.0,,1.0,306533.0,,306533.0,,1.0,
6990,tt0134033,USA Films,244765.0,,1.0,474900.0,,474900.0,,1.0,
6992,tt1034303,Paramount Vantage,123513.0,32000000.0,1.0,28644813.0,22617938.0,51262751.0,0.60196096875,0.5587841549900433,0.4412158450099566
6995,tt0367097,Regent Releasing,5377.0,,1.0,45497.0,,45497.0,,1.0,
6997,tt0268695,DreamWorks Distribution,22610437.0,80000000.0,1.0,56832494.0,66896682.0,123729176.0,0.5466147,0.4593297703687932,0.5406702296312068
6999,tt0451803,,,,1.0,,932184.0,932184.0,,,1.0
7003,tt0102802,The Samuel Goldwyn Company,2603286.0,,1.0,11657385.0,,11657385.0,,1.0,
7006,tt0091051,Columbia Pictures,2620657.0,,1.0,6029824.0,,6029824.0,,1.0,
7009,tt0321494,,,,2.0,,48830.0,48830.0,,,1.0
7011,tt0096289,New Line Cinema,70022.0,,2.0,4865997.0,4906.0,4870903.0,,0.9989927945598588,0.0010072054401411
7012,tt0314676,Paramount Classics,28324.0,,1.0,337174.0,98451.0,435625.0,,0.7740005738880918,0.2259994261119081
7014,tt0448157,Sony Pictures Entertainment (SPE),62603879.0,150000000.0,1.0,227946274.0,401497154.0,629443428.0,3.19628952,0.3621394137425167,0.6378605862574833
7015,tt0101523,Paramount Pictures,2442229.0,,1.0,9689816.0,,9689816.0,,1.0,
7020,tt0186151,New Line Cinema,9025584.0,31000000.0,1.0,45010278.0,23095967.0,68106245.0,1.1969756451612903,0.6608832714239348,0.3391167285760652
7021,tt0107322,Gramercy Pictures (I),46476.0,,1.0,1214231.0,,1214231.0,,1.0,
7022,tt0429153,,,,4.0,,875898.0,875898.0,,,1.0
7023,tt0429493,Twentieth Century Fox,25669455.0,110000000.0,1.0,77222099.0,100016697.0,177238796.0,0.6112617818181818,0.4356952357090036,0.5643047642909964
7024,tt1612774,Magnolia Pictures,16346.0,,1.0,100370.0,1359.0,101729.0,,0.9866409774990416,0.0133590225009584
7025,tt0139668,Warner Bros.,5276109.0,55000000.0,1.0,16649768.0,,16649768.0,-0.6972769454545454,1.0,
7026,tt1268799,Warner Bros.,12954142.0,19000000.0,1.0,35061031.0,1131744.0,36192775.0,0.904882894736842,0.96873011257081,0.0312698874291899
7028,tt1535467,,,,1.0,,7298915.0,7298915.0,,,1.0
7029,tt0386741,Miramax,10800.0,18000000.0,1.0,70644.0,1760704.0,1831348.0,-0.8982584444444445,0.0385748639799754,0.9614251360200246
7031,tt0218533,Eros Worldwide,198287.0,,1.0,314701.0,,314701.0,,1.0,
7033,tt0454065,,,,4.0,,114649.0,114649.0,,,1.0
7035,tt0104187,Walt Disney Studios Motion Pictures,9866120.0,,1.0,40693477.0,,40693477.0,,1.0,
7036,tt1239427,The Samuel Goldwyn Company,33142.0,,1.0,153148.0,,153148.0,,1.0,
7037,tt0914837,,,,2.0,39033.0,255212.0,294245.0,,0.1326547604887084,0.8673452395112916
7038,tt0438097,Twentieth Century Fox,68033544.0,80000000.0,2.0,195330621.0,471763885.0,667094506.0,7.338681325,0.2928080193183303,0.7071919806816697
7041,tt0087078,Universal Pictures,6958872.0,,1.0,31042035.0,,31042035.0,,1.0,
7042,tt1456915,,,,1.0,,966552.0,966552.0,,,1.0
7045,tt0293662,Twentieth Century Fox,9107816.0,21000000.0,1.0,25296447.0,18632485.0,43928932.0,1.0918539047619047,0.5758493514023969,0.424150648597603
7046,tt1020885,,,,6.0,,3276702.0,3276702.0,,,1.0
7049,tt0056412,Metro-Goldwyn-Mayer (MGM),,,,,,,,,
7052,tt0308347,,,,1.0,,395148.0,395148.0,,,1.0
7053,tt0080120,Paramount Pictures,3529675.0,,3.0,22490039.0,432.0,22490471.0,,0.9999807918651414,1.920813485853631e-05
7054,tt0118926,Fox Searchligh,106142.0,,1.0,2377348.0,2850000.0,5227348.0,,0.4547904597130323,0.5452095402869677
7058,tt0098994,Avenue Pictures Productions,244919.0,,1.0,2678414.0,,2678414.0,,1.0,
7060,tt0356159,Regent Releasing,45047.0,,1.0,183066.0,,183066.0,,1.0,
7061,tt0113986,Twentieth Century Fox,12522240.0,,1.0,69684532.0,68825698.0,138510230.0,,0.503100254760966,0.4968997452390339
7064,tt0063035,Warner Bros.,,,,,,,,,
7066,tt0426459,Dimension Film,54556.0,,2.0,56131.0,663004.0,719135.0,,0.0780534948236423,0.9219465051763576
7072,tt0100530,Metro-Goldwyn-Mayer (MGM),4435650.0,,1.0,22997992.0,,22997992.0,,1.0,
7074,tt0356443,Fine Line Features,21281.0,24000000.0,4.0,49981.0,1860565.0,1910546.0,-0.9203939166666668,0.0261605844611959,0.973839415538804
7078,tt0116448,Twentieth Century Fox,3349481.0,,1.0,8008255.0,,8008255.0,,1.0,
7081,tt0059927,Metro-Goldwyn-Mayer (MGM),,,,,,,,,
7083,tt0417001,Warner Bros.,12855321.0,30000000.0,1.0,43894863.0,14336657.0,58231520.0,0.9410506666666668,0.7537990249953976,0.2462009750046023
7084,tt0250227,,,,1.0,,443008.0,443008.0,,,1.0
7085,tt0090556,Universal Pictures,49164.0,,1.0,441863.0,,441863.0,,1.0,
7086,tt0270707,Universal Pictures,2270290.0,,1.0,5350371.0,1742913.0,7093284.0,,0.7542868719199739,0.2457131280800261
7090,tt0832971,Emerging Pictures,8770.0,,1.0,161590.0,,161590.0,,1.0,
7091,tt0109254,Paramount Pictures,12426169.0,50000000.0,1.0,42614912.0,76594077.0,119208989.0,1.38417978,0.3574806930037801,0.6425193069962198
7092,tt0107969,Twentieth Century Fox,15195941.0,,1.0,63179523.0,44019267.0,107198790.0,,0.5893678743948509,0.4106321256051491
7094,tt0187078,Walt Disney Studios Motion Pictures,25336048.0,90000000.0,1.0,101648571.0,135553728.0,237202299.0,1.6355811,0.4285311374659147,0.5714688625340854
7105,tt0477392,Paramount Pictures,133784.0,,1.0,252539.0,,252539.0,,1.0,
7107,tt0120390,Metro-Goldwyn-Mayer (MGM),4464008.0,55000000.0,1.0,11538235.0,,11538235.0,-0.790213909090909,1.0,
7113,tt0087004,Cinecom Pictures,,,1.0,3677209.0,,3677209.0,,1.0,
7114,tt0117991,Fine Line Features,33451.0,,1.0,588621.0,,588621.0,,1.0,
7115,tt0462346,New Line Cinema,3950000.0,,1.0,13040527.0,58469.0,13098996.0,,0.9955363754596154,0.0044636245403846
7116,tt0117998,Warner Bros.,41059405.0,92000000.0,2.0,241830615.0,252750000.0,494580615.0,4.37587625,0.4889609654434191,0.5110390345565808
7119,tt0217107,Rainforest Film,200815.0,,1.0,1161843.0,,1161843.0,,1.0,
7120,tt0945513,Summit Entertainment,14812094.0,32000000.0,1.0,54712227.0,92620470.0,147332697.0,3.60414678125,0.3713515608826464,0.6286484391173536
7123,tt0094898,Paramount Pictures,21404420.0,,1.0,128152301.0,160600000.0,288752301.0,,0.4438139559622072,0.5561860440377928
7124,tt0120202,Fine Line Features,580163.0,,1.0,6944471.0,2261808.0,9206279.0,,0.7543189816428548,0.2456810183571451
