,imdb_id,source_url,domestic_distributor,domestic_opening,budget,releases,performance_domestic,performance_international,performance_worldwide,metric_roi,percentage_domestic,percentage_international
1218,tt0054727,https://www.boxofficemojo.com/title/tt0054727/,,,,,,,,,,
1219,tt0065524,https://www.boxofficemojo.com/title/tt0065524/,,,,,,,,,,
1220,tt0091681,https://www.boxofficemojo.com/title/tt0091681/,,,,,,,,,,
1221,tt1925431,https://www.boxofficemojo.com/title/tt1925431/,,,,6.0,,2500277.0,2500277.0,,,1.0
1222,tt0099740,https://www.boxofficemojo.com/title/tt0099740/,Miramax,2381285.0,,1.0,5728953.0,,5728953.0,,1.0,
1223,tt1024188,https://www.boxofficemojo.com/title/tt1024188/,,,,2.0,,502392.0,502392.0,,,1.0
1224,tt0410134,https://www.boxofficemojo.com/title/tt0410134/,,,,,,,,,,
1225,tt0077300,https://www.boxofficemojo.com/title/tt0077300/,,,,,,,,,,
1226,tt0282178,https://www.boxofficemojo.com/title/tt0282178/,,,,,,,,,,
1227,tt0132933,https://www.boxofficemojo.com/title/tt0132933/,,,,,,,,,,
1228,tt0116365,https://www.boxofficemojo.com/title/tt0116365/,Universal Pictures,5565495.0,,2.0,16759216.0,12600000.0,29359216.0,,0.5708332266093209,0.4291667733906791
1229,tt0061738,https://www.boxofficemojo.com/title/tt0061738/,,,,,,,,,,
1230,tt0250282,https://www.boxofficemojo.com/title/tt0250282/,Magnolia Pictures,,,1.0,28149.0,,28149.0,,1.0,
1231,tt0780607,https://www.boxofficemojo.com/title/tt0780607/,Magnolia Pictures,144836.0,,4.0,251150.0,789236.0,1040386.0,,0.2414007877845338,0.7585992122154662
1232,tt0097441,https://www.boxofficemojo.com/title/tt0097441/,TriStar Pictures,63661.0,,2.0,26979166.0,,26979166.0,,1.0,
1233,tt1592876,https://www.boxofficemojo.com/title/tt1592876/,,,,,,,,,,
1234,tt0319500,https://www.boxofficemojo.com/title/tt0319500/,,,,,,,,,,
1235,tt0102820,https://www.boxofficemojo.com/title/tt0102820/,Metro-Goldwyn-Mayer (MGM),36890.0,,1.0,7241350.0,,7241350.0,,1.0,
1236,tt1729603,https://www.boxofficemojo.com/title/tt1729603/,,,,,,,,,,
1237,tt3592248,https://www.boxofficemojo.com/title/tt3592248/,,,,,,,,,,
1238,tt0365390,https://www.boxofficemojo.com/title/tt0365390/,,,,,,,,,,
1239,tt0103157,https://www.boxofficemojo.com/title/tt0103157/,Concorde Pictures,179080.0,,1.0,1159578.0,,1159578.0,,1.0,
1240,tt0091055,https://www.boxofficemojo.com/title/tt0091055/,Cannon Film Distributors,4130323.0,,1.0,11949484.0,,11949484.0,,1.0,
1241,tt0251355,https://www.boxofficemojo.com/title/tt0251355/,,,,,,,,,,
1242,tt0196267,https://www.boxofficemojo.com/title/tt0196267/,,,,,,,,,,
1243,tt0200641,https://www.boxofficemojo.com/title/tt0200641/,,,,,,,,,,
1244,tt2196254,https://www.boxofficemojo.com/title/tt2196254/,,,,1.0,,653479.0,653479.0,,,1.0
1245,tt1840417,https://www.boxofficemojo.com/title/tt1840417/,CBS Films,4750894.0,6000000.0,1.0,11494838.0,4455326.0,15950164.0,1.6583606666666666,0.7206720883873043,0.27932791161269566
1246,tt1213910,https://www.boxofficemojo.com/title/tt1213910/,,,,,,,,,,
1247,tt0083343,https://www.boxofficemojo.com/title/tt0083343/,,,,,,,,,,
1248,tt0076931,https://www.boxofficemojo.com/title/tt0076931/,,,,,,,,,,
1249,tt0337578,https://www.boxofficemojo.com/title/tt0337578/,Eros Worldwide,345041.0,,1.0,1058803.0,6826676.0,7885479.0,,0.13427250265963553,0.8657274973403645
1250,tt0402374,https://www.boxofficemojo.com/title/tt0402374/,,,,,,,,,,
1251,tt0113617,https://www.boxofficemojo.com/title/tt0113617/,Savoy Picture,2520206.0,,1.0,7024389.0,,7024389.0,,1.0,
1252,tt0445776,https://www.boxofficemojo.com/title/tt0445776/,,,,2.0,,123616.0,123616.0,,,1.0
1253,tt0422950,https://www.boxofficemojo.com/title/tt0422950/,UTV Motion Pictures,37460.0,,1.0,91968.0,74516.0,166484.0,,0.5524134451358689,0.44758655486413107
1254,tt0433562,https://www.boxofficemojo.com/title/tt0433562/,,,,,,,,,,
1255,tt0055444,https://www.boxofficemojo.com/title/tt0055444/,,,,,,,,,,
1256,tt0149740,https://www.boxofficemojo.com/title/tt0149740/,,,,,,,,,,
1257,tt1405412,https://www.boxofficemojo.com/title/tt1405412/,,,,,,,,,,
1258,tt0200515,https://www.boxofficemojo.com/title/tt0200515/,,,,,,,,,,
1259,tt0069848,https://www.boxofficemojo.com/title/tt0069848/,,,,,,,,,,
1260,tt0117061,https://www.boxofficemojo.com/title/tt0117061/,,,,,,,,,,
1261,tt0449004,https://www.boxofficemojo.com/title/tt0449004/,,,,,,,,,,
1262,tt0090577,https://www.boxofficemojo.com/title/tt0090577/,,,,,,,,,,
1263,tt0097910,https://www.boxofficemojo.com/title/tt0097910/,,,,,,,,,,
1264,tt0337971,https://www.boxofficemojo.com/title/tt0337971/,,,,1.0,,3863976.0,3863976.0,,,1.0
1265,tt0118615,https://www.boxofficemojo.com/title/tt0118615/,Sony Pictures Entertainment (SPE),16620887.0,,2.0,65885767.0,71000000.0,136885767.0,,0.4813193397966642,0.5186806602033358
1266,tt0119327,https://www.boxofficemojo.com/title/tt0119327/,Northern Arts Entertainment,6305.0,,1.0,13330.0,,13330.0,,1.0,
1267,tt0217654,https://www.boxofficemojo.com/title/tt0217654/,,,,,,,,,,
1268,tt0484877,https://www.boxofficemojo.com/title/tt0484877/,Metro-Goldwyn-Mayer (MGM),,,2.0,,11690796.0,11690796.0,,,1.0
1269,tt0069103,https://www.boxofficemojo.com/title/tt0069103/,National General Pictures,,,,,,,,,
1270,tt0310991,https://www.boxofficemojo.com/title/tt0310991/,,,,,,,,,,
1271,tt1630255,https://www.boxofficemojo.com/title/tt1630255/,,,,,,,,,,
1272,tt0352925,https://www.boxofficemojo.com/title/tt0352925/,,,,,,,,,,
1273,tt0928194,https://www.boxofficemojo.com/title/tt0928194/,,,,,,,,,,
1274,tt0475276,https://www.boxofficemojo.com/title/tt0475276/,Universal Pictures,11478360.0,15000000.0,1.0,31483450.0,45217209.0,76700659.0,4.113377266666666,0.4104717014230608,0.5895282985769392
1275,tt0070518,https://www.boxofficemojo.com/title/tt0070518/,,,,1.0,,7717.0,7717.0,,,1.0
1276,tt0411487,https://www.boxofficemojo.com/title/tt0411487/,,,,,,,,,,
1277,tt0090293,https://www.boxofficemojo.com/title/tt0090293/,Twentieth Century Fox,,,1.0,1918117.0,,1918117.0,,1.0,
1278,tt0480249,https://www.boxofficemojo.com/title/tt0480249/,Warner Bros.,77211321.0,150000000.0,1.0,256393010.0,329017042.0,585410052.0,2.90273368,0.4379716561477834,0.5620283438522166
1279,tt0113965,https://www.boxofficemojo.com/title/tt0113965/,Sony Pictures Entertainment (SPE),2903457.0,,1.0,6858261.0,,6858261.0,,1.0,
1280,tt0930071,https://www.boxofficemojo.com/title/tt0930071/,Mandt Bros. Productions,7604.0,,1.0,11951.0,,11951.0,,1.0,
1281,tt0325352,https://www.boxofficemojo.com/title/tt0325352/,,,,,,,,,,
1282,tt0388976,https://www.boxofficemojo.com/title/tt0388976/,,,,,,,,,,
1283,tt0060760,https://www.boxofficemojo.com/title/tt0060760/,,,,,,,,,,
1284,tt1315216,https://www.boxofficemojo.com/title/tt1315216/,,,,,,,,,,
1285,tt3171702,https://www.boxofficemojo.com/title/tt3171702/,,,,,,,,,,
1286,tt0239254,https://www.boxofficemojo.com/title/tt0239254/,,,,,,,,,,
1287,tt0851578,https://www.boxofficemojo.com/title/tt0851578/,Sony Pictures Classics,35593.0,,3.0,882267.0,64323.0,946590.0,,0.9320476658320921,0.06795233416790797
1288,tt0187115,https://www.boxofficemojo.com/title/tt0187115/,,,,,,,,,,
1289,tt1520498,https://www.boxofficemojo.com/title/tt1520498/,Kenn Viselman Presents,443901.0,20000000.0,1.0,1065907.0,,1065907.0,-0.94670465,1.0,
1290,tt0112068,https://www.boxofficemojo.com/title/tt0112068/,,,,,,,,,,
1291,tt0105410,https://www.boxofficemojo.com/title/tt0105410/,,,,,,,,,,
1292,tt0126203,https://www.boxofficemojo.com/title/tt0126203/,,,,,,,,,,
1293,tt0114317,https://www.boxofficemojo.com/title/tt0114317/,,,,,,,,,,
1294,tt0246687,https://www.boxofficemojo.com/title/tt0246687/,,,,,,,,,,
1295,tt0397355,https://www.boxofficemojo.com/title/tt0397355/,,,,2.0,,46437.0,46437.0,,,1.0
1296,tt0466669,https://www.boxofficemojo.com/title/tt0466669/,,,,,,,,,,
1297,tt0100455,https://www.boxofficemojo.com/title/tt0100455/,,,,,,,,,,
1298,tt0993841,https://www.boxofficemojo.com/title/tt0993841/,,,,,,,,,,
1299,tt0271607,https://www.boxofficemojo.com/title/tt0271607/,,,,,,,,,,
1300,tt0427038,https://www.boxofficemojo.com/title/tt0427038/,,,,,,,,,,
1301,tt0357289,https://www.boxofficemojo.com/title/tt0357289/,,,,,,,,,,
1302,tt0455967,https://www.boxofficemojo.com/title/tt0455967/,Twentieth Century Fox,14276534.0,18000000.0,1.0,41011711.0,27833064.0,68844775.0,2.8247097222222224,0.5957127610628403,0.40428723893715973
1303,tt0880464,https://www.boxofficemojo.com/title/tt0880464/,,,,,,,,,,
1304,tt0120126,https://www.boxofficemojo.com/title/tt0120126/,,,,,,,,,,
1305,tt1159926,https://www.boxofficemojo.com/title/tt1159926/,,,,1.0,,647666.0,647666.0,,,1.0
1306,tt0780593,https://www.boxofficemojo.com/title/tt0780593/,,,,,,,,,,
1307,tt0104844,https://www.boxofficemojo.com/title/tt0104844/,,,,,,,,,,
1308,tt0246989,https://www.boxofficemojo.com/title/tt0246989/,Revolution Studios,6406076.0,11000000.0,1.0,13558739.0,9872027.0,23430766.0,1.1300696363636364,0.5786724599614029,0.4213275400385971
1309,tt0924213,https://www.boxofficemojo.com/title/tt0924213/,,,,,,,,,,
1310,tt0114212,https://www.boxofficemojo.com/title/tt0114212/,,,,,,,,,,
1311,tt1389127,https://www.boxofficemojo.com/title/tt1389127/,Anchor Bay Films,8772.0,,1.0,45469.0,1225850.0,1271319.0,,0.03576521706983062,0.9642347829301694
1312,tt0053809,https://www.boxofficemojo.com/title/tt0053809/,,,,,,,,,,
1313,tt0144084,https://www.boxofficemojo.com/title/tt0144084/,Lions Gate Films,4961015.0,7000000.0,2.0,15070285.0,19196279.0,34266564.0,3.8952234285714287,0.43979562701413544,0.5602043729858646
1314,tt0179761,https://www.boxofficemojo.com/title/tt0179761/,,,,,,,,,,
1315,tt0159696,https://www.boxofficemojo.com/title/tt0159696/,,,,,,,,,,
1316,tt0783515,https://www.boxofficemojo.com/title/tt0783515/,Anchor Bay Films,8538.0,,1.0,15078.0,,15078.0,,1.0,
1317,tt1503179,https://www.boxofficemojo.com/title/tt1503179/,,,,1.0,,318633.0,318633.0,,,1.0
1318,tt0369445,https://www.boxofficemojo.com/title/tt0369445/,,,,,,,,,,
1319,tt1764198,https://www.boxofficemojo.com/title/tt1764198/,,,,1.0,,573.0,573.0,,,1.0
1320,tt1681687,https://www.boxofficemojo.com/title/tt1681687/,,,,,,,,,,
1321,tt0892318,https://www.boxofficemojo.com/title/tt0892318/,Summit Entertainment,13540486.0,30000000.0,1.0,53032453.0,26260991.0,79293444.0,1.6431148,0.6688125817816666,0.3311874182183334
1322,tt0219400,https://www.boxofficemojo.com/title/tt0219400/,Miramax,108930.0,,1.0,267109.0,107203.0,374312.0,,0.713599884588258,0.2864001154117421
1323,tt0374294,https://www.boxofficemojo.com/title/tt0374294/,,,,3.0,,256205.0,256205.0,,,1.0
1324,tt0119679,https://www.boxofficemojo.com/title/tt0119679/,,,,,,,,,,
1325,tt0425027,https://www.boxofficemojo.com/title/tt0425027/,,,,,,,,,,
1326,tt0110516,https://www.boxofficemojo.com/title/tt0110516/,Paramount Pictures,5846533.0,,1.0,18137661.0,,18137661.0,,1.0,
1327,tt0758798,https://www.boxofficemojo.com/title/tt0758798/,Magnolia Pictures,2862.0,,1.0,8161.0,1539.0,9700.0,,0.841340206185567,0.158659793814433
1328,tt1629284,https://www.boxofficemojo.com/title/tt1629284/,,,,4.0,,33016351.0,33016351.0,,,1.0
1329,tt6551244,https://www.boxofficemojo.com/title/tt6551244/,,,,,,,,,,
1330,tt0080750,https://www.boxofficemojo.com/title/tt0080750/,,,,,,,,,,
1331,tt1340795,https://www.boxofficemojo.com/title/tt1340795/,,,,,,,,,,
1332,tt0155074,https://www.boxofficemojo.com/title/tt0155074/,,,,,,,,,,
1333,tt0094131,https://www.boxofficemojo.com/title/tt0094131/,,,,,,,,,,
1334,tt0092085,https://www.boxofficemojo.com/title/tt0092085/,,,,,,,,,,
1335,tt0274812,https://www.boxofficemojo.com/title/tt0274812/,Lions Gate Films,182306.0,,1.0,4059680.0,5244929.0,9304609.0,,0.4363085004431675,0.5636914995568325
1336,tt0100135,https://www.boxofficemojo.com/title/tt0100135/,Triumph Releasing Corporation,3184311.0,,1.0,16247964.0,,16247964.0,,1.0,
1337,tt0283003,https://www.boxofficemojo.com/title/tt0283003/,Newmarket Films,15160.0,,1.0,411119.0,274489.0,685608.0,,0.5996414860970117,0.4003585139029883
1338,tt1446714,https://www.boxofficemojo.com/title/tt1446714/,Twentieth Century Fox,51050101.0,130000000.0,1.0,126477084.0,276877385.0,403354469.0,2.1027266846153845,0.3135631156227502,0.6864368843772498
1339,tt0477051,https://www.boxofficemojo.com/title/tt0477051/,DreamWorks,34195434.0,60000000.0,1.0,95673607.0,64140883.0,159814490.0,1.6635748333333333,0.5986541458161898,0.40134585418381025
1340,tt0102761,https://www.boxofficemojo.com/title/tt0102761/,,,,,,,,,,
1341,tt0068595,https://www.boxofficemojo.com/title/tt0068595/,,,,,,,,,,
1342,tt0827714,https://www.boxofficemojo.com/title/tt0827714/,,,,,,,,,,
1343,tt0437250,https://www.boxofficemojo.com/title/tt0437250/,,,,,,,,,,
1344,tt1789083,https://www.boxofficemojo.com/title/tt1789083/,,,,,,,,,,
1345,tt1031947,https://www.boxofficemojo.com/title/tt1031947/,,,,2.0,,3148.0,3148.0,,,1.0
1346,tt0253827,https://www.boxofficemojo.com/title/tt0253827/,,,,1.0,,1256192.0,1256192.0,,,1.0
1347,tt0896968,https://www.boxofficemojo.com/title/tt0896968/,,,,1.0,,895066.0,895066.0,,,1.0
1348,tt0105249,https://www.boxofficemojo.com/title/tt0105249/,,,,,,,,,,
1349,tt0291729,https://www.boxofficemojo.com/title/tt0291729/,,,,,,,,,,
1350,tt0351576,https://www.boxofficemojo.com/title/tt0351576/,,,,,,,,,,
1351,tt0090792,https://www.boxofficemojo.com/title/tt0090792/,,,,,,,,,,
1352,tt0465624,https://www.boxofficemojo.com/title/tt0465624/,Twentieth Century Fox,8603460.0,,1.0,22530295.0,38578686.0,61108981.0,,0.36869040575230666,0.6313095942476933
1353,tt0480242,https://www.boxofficemojo.com/title/tt0480242/,Walt Disney Studios Motion Pictures,11809445.0,,2.0,47642963.0,20831342.0,68474305.0,,0.6957787012223052,0.30422129877769477
1354,tt0342735,https://www.boxofficemojo.com/title/tt0342735/,IFC Films,15117.0,14200000.0,1.0,78378.0,596540.0,674918.0,-0.9524705633802817,0.11612966315908006,0.88387033684092
1355,tt0106727,https://www.boxofficemojo.com/title/tt0106727/,,,,,,,,,,
1356,tt0090022,https://www.boxofficemojo.com/title/tt0090022/,Columbia Pictures,3522897.0,,1.0,32192570.0,,32192570.0,,1.0,
1357,tt0787475,https://www.boxofficemojo.com/title/tt0787475/,Paramount Pictures,5310711.0,,2.0,13938332.0,415322.0,14353654.0,,0.971065068170098,0.028934931829901988
1358,tt0869921,https://www.boxofficemojo.com/title/tt0869921/,,,,,,,,,,
1359,tt0286112,https://www.boxofficemojo.com/title/tt0286112/,Miramax,39167.0,,1.0,489600.0,42287160.0,42776760.0,,0.01144546711812676,0.9885545328818732
1360,tt0330843,https://www.boxofficemojo.com/title/tt0330843/,Yash Raj Films,71400.0,,1.0,317564.0,223803.0,541367.0,,0.5865965232457834,0.4134034767542166
1361,tt1869226,https://www.boxofficemojo.com/title/tt1869226/,,,,,,,,,,
1362,tt0430357,https://www.boxofficemojo.com/title/tt0430357/,Universal Pictures,25723815.0,135000000.0,1.0,63450470.0,100344039.0,163794509.0,0.21329265925925925,0.38737849264531815,0.6126215073546818
1363,tt0261289,https://www.boxofficemojo.com/title/tt0261289/,Paramount Pictures,5758236.0,29000000.0,1.0,16930185.0,3215965.0,20146150.0,-0.3053051724137931,0.8403682589477394,0.1596317410522606
1364,tt0363409,https://www.boxofficemojo.com/title/tt0363409/,,,,1.0,,35748.0,35748.0,,,1.0
1365,tt0058530,https://www.boxofficemojo.com/title/tt0058530/,,,,,,,,,,
1366,tt1482216,https://www.boxofficemojo.com/title/tt1482216/,,,,1.0,,525732.0,525732.0,,,1.0
1367,tt0104298,https://www.boxofficemojo.com/title/tt0104298/,Miramax,501230.0,,1.0,1119368.0,,1119368.0,,1.0,
1368,tt0374639,https://www.boxofficemojo.com/title/tt0374639/,Abramorama,13313.0,,1.0,37493.0,,37493.0,,1.0,
1369,tt0099310,https://www.boxofficemojo.com/title/tt0099310/,Universal Pictures,66871.0,,1.0,715983.0,,715983.0,,1.0,
1370,tt1675439,https://www.boxofficemojo.com/title/tt1675439/,,,,,,,,,,
1371,tt0054649,https://www.boxofficemojo.com/title/tt0054649/,,,,,,,,,,
1372,tt0397501,https://www.boxofficemojo.com/title/tt0397501/,,,,,,,,,,
1373,tt0096244,https://www.boxofficemojo.com/title/tt0096244/,Warner Bros.,6350974.0,,1.0,41292551.0,,41292551.0,,1.0,
1374,tt26933001,https://www.boxofficemojo.com/title/tt26933001/,,,,,,,,,,
1375,tt0186654,https://www.boxofficemojo.com/title/tt0186654/,,,,,,,,,,
1376,tt0085450,https://www.boxofficemojo.com/title/tt0085450/,Universal Pictures,3295722.0,,1.0,10375893.0,,10375893.0,,1.0,
1377,tt0246719,https://www.boxofficemojo.com/title/tt0246719/,,,,1.0,,892.0,892.0,,,1.0
1378,tt1579650,https://www.boxofficemojo.com/title/tt1579650/,,,,,,,,,,
1379,tt0095936,https://www.boxofficemojo.com/title/tt0095936/,,,,,,,,,,
1380,tt0357392,https://www.boxofficemojo.com/title/tt0357392/,,,,,,,,,,
1381,tt0266465,https://www.boxofficemojo.com/title/tt0266465/,New Line Cinema,11200000.0,36000000.0,1.0,26736098.0,17614828.0,44350926.0,0.23197016666666667,0.6028306601760693,0.3971693398239306
1382,tt0056691,https://www.boxofficemojo.com/title/tt0056691/,,,,,,,,,,
1383,tt0082502,https://www.boxofficemojo.com/title/tt0082502/,,,,,,,,,,
1384,tt1183701,https://www.boxofficemojo.com/title/tt1183701/,,,,2.0,,9452.0,9452.0,,,1.0
1385,tt0416666,https://www.boxofficemojo.com/title/tt0416666/,,,,1.0,,115217.0,115217.0,,,1.0
1386,tt0054755,https://www.boxofficemojo.com/title/tt0054755/,,,,,,,,,,
1387,tt1229238,https://www.boxofficemojo.com/title/tt1229238/,Paramount Pictures,12785204.0,145000000.0,1.0,209397903.0,485315477.0,694713380.0,3.7911267586206896,0.3014162516921727,0.6985837483078273
1388,tt0280830,https://www.boxofficemojo.com/title/tt0280830/,,,,,,,,,,
1389,tt0110604,https://www.boxofficemojo.com/title/tt0110604/,Sony Pictures Classics,560048.0,,1.0,1125910.0,,1125910.0,,1.0,
1390,tt2243537,https://www.boxofficemojo.com/title/tt2243537/,Open Road Films (II),18101682.0,2500000.0,1.0,40041683.0,20117901.0,60159584.0,23.0638336,0.6655910885288037,0.33440891147119634
1391,tt0805564,https://www.boxofficemojo.com/title/tt0805564/,Metro-Goldwyn-Mayer (MGM),90418.0,12000000.0,1.0,5972884.0,5320779.0,11293663.0,-0.058861416666666666,0.5288703939545566,0.47112960604544335
1392,tt0245830,https://www.boxofficemojo.com/title/tt0245830/,,,,,,,,,,
1393,tt0460873,https://www.boxofficemojo.com/title/tt0460873/,,,,,,,,,,
1394,tt0111666,https://www.boxofficemojo.com/title/tt0111666/,Warner Bros.,4930.0,,1.0,12712.0,,12712.0,,1.0,
1395,tt0148706,https://www.boxofficemojo.com/title/tt0148706/,,,,,,,,,,
1396,tt0168192,https://www.boxofficemojo.com/title/tt0168192/,,,,,,,,,,
1397,tt0282744,https://www.boxofficemojo.com/title/tt0282744/,,,,1.0,,5022865.0,5022865.0,,,1.0
1398,tt1555058,https://www.boxofficemojo.com/title/tt1555058/,,,,1.0,,3696.0,3696.0,,,1.0
1399,tt1327701,https://www.boxofficemojo.com/title/tt1327701/,,,,,,,,,,
1400,tt0093692,https://www.boxofficemojo.com/title/tt0093692/,Warner Bros.,5149200.0,,2.0,16057580.0,,16057580.0,,1.0,
1401,tt0091059,https://www.boxofficemojo.com/title/tt0091059/,Walt Disney Studios Motion Pictures,3115097.0,,1.0,18564613.0,,18564613.0,,1.0,
1402,tt1143110,https://www.boxofficemojo.com/title/tt1143110/,,,,,,,,,,
1403,tt0323944,https://www.boxofficemojo.com/title/tt0323944/,Lions Gate Films,77540.0,,1.0,2220008.0,724744.0,2944752.0,,0.7538862355811288,0.24611376441887126
1404,tt0357926,https://www.boxofficemojo.com/title/tt0357926/,,,,,,,,,,
1405,tt0934516,https://www.boxofficemojo.com/title/tt0934516/,,,,,,,,,,
1406,tt0395424,https://www.boxofficemojo.com/title/tt0395424/,Wolfe Releasing,,,1.0,,12327.0,12327.0,,,1.0
1407,tt0099697,https://www.boxofficemojo.com/title/tt0099697/,Paramount Pictures,5082300.0,,1.0,11582891.0,,11582891.0,,1.0,
1408,tt0389074,https://www.boxofficemojo.com/title/tt0389074/,,,,,,,,,,
1409,tt0325982,https://www.boxofficemojo.com/title/tt0325982/,,,,,,,,,,
1410,tt0071286,https://www.boxofficemojo.com/title/tt0071286/,,,,,,,,,,
1411,tt0206917,https://www.boxofficemojo.com/title/tt0206917/,Focus Features,93455.0,,2.0,747092.0,575671.0,1322763.0,,0.5647965659759155,0.43520343402408446
1412,tt0065194,https://www.boxofficemojo.com/title/tt0065194/,,,,,,,,,,
1413,tt0278712,https://www.boxofficemojo.com/title/tt0278712/,,,,,,,,,,
1414,tt0457297,https://www.boxofficemojo.com/title/tt0457297/,,,,1.0,,966458.0,966458.0,,,1.0
1415,tt1784576,https://www.boxofficemojo.com/title/tt1784576/,,,,,,,,,,
1416,tt0254481,https://www.boxofficemojo.com/title/tt0254481/,Yash Raj Films,274851.0,,1.0,671372.0,11496860.0,12168232.0,,0.05517416170237385,0.9448258382976261
1417,tt0424345,https://www.boxofficemojo.com/title/tt0424345/,MGM/Weinstei,10061132.0,5000000.0,2.0,24148068.0,2838106.0,26986174.0,4.3972348,0.8948311087003293,0.10516889129967072
1418,tt0084090,https://www.boxofficemojo.com/title/tt0084090/,,,,,,,,,,
1419,tt0106452,https://www.boxofficemojo.com/title/tt0106452/,Warner Bros.,31494.0,,1.0,428868.0,,428868.0,,1.0,
1420,tt0064211,https://www.boxofficemojo.com/title/tt0064211/,,,,,,,,,,
1421,tt1156337,https://www.boxofficemojo.com/title/tt1156337/,,,,,,,,,,
1422,tt0116130,https://www.boxofficemojo.com/title/tt0116130/,Twentieth Century Fox,7231087.0,,1.0,25785603.0,11768149.0,37553752.0,,0.6866318710311555,0.3133681289688444
1423,tt0420230,https://www.boxofficemojo.com/title/tt0420230/,,,,,,,,,,
1424,tt1131743,https://www.boxofficemojo.com/title/tt1131743/,,,,,,,,,,
1425,tt0247444,https://www.boxofficemojo.com/title/tt0247444/,Warner Bros.,5474270.0,,1.0,13670733.0,131866.0,13802599.0,,0.9904462920352899,0.009553707964710124
1426,tt0385961,https://www.boxofficemojo.com/title/tt0385961/,,,,,,,,,,
1427,tt0089265,https://www.boxofficemojo.com/title/tt0089265/,Orion Pictures,1614225.0,,1.0,3852271.0,,3852271.0,,1.0,
1428,tt0063361,https://www.boxofficemojo.com/title/tt0063361/,,,,,,,,,,
1429,tt0101698,https://www.boxofficemojo.com/title/tt0101698/,Warner Bros.,92622.0,,2.0,16371128.0,,16371128.0,,1.0,
1430,tt1032746,https://www.boxofficemojo.com/title/tt1032746/,,,,,,,,,,
1431,tt0118770,https://www.boxofficemojo.com/title/tt0118770/,,,,,,,,,,
1432,tt0248428,https://www.boxofficemojo.com/title/tt0248428/,,,,,,,,,,
1433,tt0122427,https://www.boxofficemojo.com/title/tt0122427/,,,,,,,,,,
1434,tt0372334,https://www.boxofficemojo.com/title/tt0372334/,Lions Gate Films,36371.0,,2.0,388532.0,1334.0,389866.0,,0.9965783115224205,0.003421688477579476
1435,tt1541160,https://www.boxofficemojo.com/title/tt1541160/,IFC Films,1098.0,,1.0,5043.0,4448591.0,4453634.0,,0.0011323337301628288,0.9988676662698371
1436,tt2220560,https://www.boxofficemojo.com/title/tt2220560/,,,,,,,,,,
1437,tt0086541,https://www.boxofficemojo.com/title/tt0086541/,Universal Pictures,1194175.0,,2.0,2120439.0,,2120439.0,,1.0,
1438,tt1792543,https://www.boxofficemojo.com/title/tt1792543/,,,,,,,,,,
1439,tt0126388,https://www.boxofficemojo.com/title/tt0126388/,,,,,,,,,,
1440,tt0349878,https://www.boxofficemojo.com/title/tt0349878/,,,,,,,,,,
1441,tt0496806,https://www.boxofficemojo.com/title/tt0496806/,Warner Bros.,36133403.0,,1.0,117154724.0,194157900.0,311312624.0,,0.376325002483677,0.623674997516323
1442,tt0087589,https://www.boxofficemojo.com/title/tt0087589/,Warner Bros.,5027583.0,,1.0,17513452.0,,17513452.0,,1.0,
1443,tt0183869,https://www.boxofficemojo.com/title/tt0183869/,Lions Gate Films,,,1.0,626164.0,60100000.0,60726164.0,,0.010311272090231156,0.9896887279097688
1444,tt0434915,https://www.boxofficemojo.com/title/tt0434915/,,,,,,,,,,
1445,tt0462395,https://www.boxofficemojo.com/title/tt0462395/,Lions Gate Films,6922767.0,,1.0,15680099.0,,15680099.0,,1.0,
1446,tt0086979,https://www.boxofficemojo.com/title/tt0086979/,Circle Films,,,6.0,3851855.0,377259.0,4229114.0,,0.9107947905873429,0.08920520941265712
1447,tt0081423,https://www.boxofficemojo.com/title/tt0081423/,,,,,,,,,,
1448,tt0111219,https://www.boxofficemojo.com/title/tt0111219/,,,,,,,,,,
1449,tt0762110,https://www.boxofficemojo.com/title/tt0762110/,Strand Releasing,3474.0,,2.0,44383.0,10566452.0,10610835.0,,0.004182799939872781,0.9958172000601272
1450,tt1401607,https://www.boxofficemojo.com/title/tt1401607/,,,,1.0,,2538.0,2538.0,,,1.0
1451,tt0202381,https://www.boxofficemojo.com/title/tt0202381/,,,,,,,,,,
1452,tt0211957,https://www.boxofficemojo.com/title/tt0211957/,,,,,,,,,,
1453,tt0120498,https://www.boxofficemojo.com/title/tt0120498/,,,,,,,,,,
1454,tt0367479,https://www.boxofficemojo.com/title/tt0367479/,New Line Cinema,11500000.0,60000000.0,1.0,28331233.0,34326635.0,62657868.0,0.0442978,0.45215762847213375,0.5478423715278662
1455,tt0848557,https://www.boxofficemojo.com/title/tt0848557/,Third Rail Releasing,232576.0,,2.0,958961.0,4581980.0,5540941.0,,0.1730682568177499,0.82693174318225
1456,tt0122529,https://www.boxofficemojo.com/title/tt0122529/,Sony Pictures Classics,40939.0,,1.0,1338335.0,,1338335.0,,1.0,
1457,tt1010448,https://www.boxofficemojo.com/title/tt1010448/,,,,1.0,,1522736.0,1522736.0,,,1.0
1458,tt0354981,https://www.boxofficemojo.com/title/tt0354981/,,,,,,,,,,
1459,tt0111825,https://www.boxofficemojo.com/title/tt0111825/,,,,,,,,,,
