,imdb_id,source_url,domestic_distributor,domestic_opening,budget,releases,performance_domestic,performance_international,performance_worldwide,metric_roi,percentage_domestic,percentage_international
697,tt0066579,https://www.boxofficemojo.com/title/tt0066579/,,,,2.0,,,,,,
698,tt0064115,https://www.boxofficemojo.com/title/tt0064115/,Twentieth Century Fox,,,3.0,102308889.0,1934.0,102310823.0,,0.999981096819053,1.8903180946946346e-05
699,tt0064100,https://www.boxofficemojo.com/title/tt0064100/,,,,,,,,,,
700,tt0064541,https://www.boxofficemojo.com/title/tt0064541/,,,,2.0,,62422.0,62422.0,,,1.0
701,tt0065088,https://www.boxofficemojo.com/title/tt0065088/,Cinerama,,,,,,,,,
702,tt0066319,https://www.boxofficemojo.com/title/tt0066319/,,,,3.0,,8768.0,8768.0,,,1.0
703,tt0066921,https://www.boxofficemojo.com/title/tt0066921/,Warner Bros.,,2200000.0,7.0,26617553.0,342821.0,26960374.0,11.254715454545455,0.9872842639349143,0.012715736065085744
704,tt5056196,https://www.boxofficemojo.com/title/tt5056196/,,,,,,,,,,
705,tt0068669,https://www.boxofficemojo.com/title/tt0068669/,,,,,,,,,,
706,tt0067328,https://www.boxofficemojo.com/title/tt0067328/,Columbia Pictures,,,3.0,29133000.0,13131.0,29146131.0,,0.9995494770815379,0.0004505229184621451
707,tt0067116,https://www.boxofficemojo.com/title/tt0067116/,Twentieth Century Fox,,,2.0,51700000.0,1871.0,51701871.0,,0.9999638117545108,3.61882454892203e-05
708,tt0065988,https://www.boxofficemojo.com/title/tt0065988/,National General Pictures,,,1.0,31559552.0,,31559552.0,,1.0,
709,tt0067820,https://www.boxofficemojo.com/title/tt0067820/,,,,,,,,,,
710,tt0067217,https://www.boxofficemojo.com/title/tt0067217/,,,,,,,,,,
711,tt0069303,https://www.boxofficemojo.com/title/tt0069303/,,,,,,,,,,
712,tt0068450,https://www.boxofficemojo.com/title/tt0068450/,,,,,,,,,,
713,tt0070290,https://www.boxofficemojo.com/title/tt0070290/,Columbia Pictures,,,,,,,,,
714,tt0069995,https://www.boxofficemojo.com/title/tt0069995/,,,,3.0,,114156.0,114156.0,,,1.0
715,tt0069281,https://www.boxofficemojo.com/title/tt0069281/,Twentieth Century Fox,,,,,,,,,
716,tt0067530,https://www.boxofficemojo.com/title/tt0067530/,,,,,,,,,,
717,tt0070239,https://www.boxofficemojo.com/title/tt0070239/,,,,2.0,,115531.0,115531.0,,,1.0
718,tt0071115,https://www.boxofficemojo.com/title/tt0071115/,Warner Bros.,,,1.0,18600000.0,,18600000.0,,1.0,
719,tt0071230,https://www.boxofficemojo.com/title/tt0071230/,Warner Bros.,,,5.0,119616663.0,602.0,119617265.0,,0.999994967281688,5.032718312026278e-06
720,tt0073486,https://www.boxofficemojo.com/title/tt0073486/,United Artists,,3000000.0,3.0,108981275.0,133542.0,109114817.0,35.37160566666667,0.9987761332175445,0.001223866782455402
721,tt0071175,https://www.boxofficemojo.com/title/tt0071175/,,,,,,,,,,
722,tt1615065,https://www.boxofficemojo.com/title/tt1615065/,Universal Pictures,16016910.0,45000000.0,1.0,47382068.0,35584084.0,82966152.0,0.8436922666666666,0.5711011883496778,0.4288988116503222
723,tt0073766,https://www.boxofficemojo.com/title/tt0073766/,,,,,,,,,,
724,tt0074256,https://www.boxofficemojo.com/title/tt0074256/,Paramount Pictures,,,4.0,2783840.0,6579.0,2790419.0,,0.9976422895629653,0.002357710437034725
725,tt2281375,https://www.boxofficemojo.com/title/tt2281375/,,,,,,,,,,
726,tt0074958,https://www.boxofficemojo.com/title/tt0074958/,Metro-Goldwyn-Mayer (MGM),,3800000.0,3.0,23689877.0,880.0,23690757.0,5.234409736842105,0.9999628547116498,3.71452883502203e-05
727,tt0071358,https://www.boxofficemojo.com/title/tt0071358/,,,,,,,,,,
728,tt0075148,https://www.boxofficemojo.com/title/tt0075148/,United Artists,,,2.0,117235147.0,15440.0,117250587.0,,0.9998683162242932,0.0001316837757068116
729,tt0075784,https://www.boxofficemojo.com/title/tt0075784/,United Artists,,27000000.0,1.0,50750000.0,,50750000.0,0.8796296296296297,1.0,
730,tt0075860,https://www.boxofficemojo.com/title/tt0075860/,Columbia Pictures,,20000000.0,6.0,135189114.0,171700000.0,306889114.0,14.3444557,0.4405145306001307,0.5594854693998693
731,tt0076095,https://www.boxofficemojo.com/title/tt0076095/,,,,,,,,,,
732,tt0077416,https://www.boxofficemojo.com/title/tt0077416/,Universal Pictures,,15000000.0,4.0,48979328.0,95051.0,49074379.0,2.2716252666666668,0.9980631237330584,0.001936876266941656
733,tt0079417,https://www.boxofficemojo.com/title/tt0079417/,Columbia Pictures,,,1.0,106260000.0,,106260000.0,,1.0,
734,tt0078841,https://www.boxofficemojo.com/title/tt0078841/,Metro-Goldwyn-Mayer (MGM),,,1.0,30177511.0,,30177511.0,,1.0,
735,tt0080157,https://www.boxofficemojo.com/title/tt0080157/,Universal Pictures,,,1.0,3931010.0,,3931010.0,,1.0,
736,tt0082971,https://www.boxofficemojo.com/title/tt0082971/,Paramount Pictures,8305823.0,18000000.0,6.0,248159971.0,141766000.0,389925971.0,20.662553944444443,0.6364284234865699,0.36357157651343003
737,tt0082846,https://www.boxofficemojo.com/title/tt0082846/,Universal Pictures,89213.0,,2.0,119285432.0,,119285432.0,,1.0,
738,tt0080339,https://www.boxofficemojo.com/title/tt0080339/,Paramount Pictures,,3500000.0,2.0,83453539.0,765.0,83454304.0,22.84408685714286,0.9999908333068118,9.166693188166784e-06
739,tt0082477,https://www.boxofficemojo.com/title/tt0082477/,Film Movement,4185.0,,1.0,7710.0,,7710.0,,1.0,
740,tt0084805,https://www.boxofficemojo.com/title/tt0084805/,Columbia Pictures,5540470.0,21000000.0,2.0,177200000.0,271.0,177200271.0,7.438108142857143,0.9999984706569665,1.5293430335668053e-06
741,tt0084058,https://www.boxofficemojo.com/title/tt0084058/,Universal Pictures,,,3.0,1761291.0,11598.0,1772889.0,,0.993458135280889,0.00654186471911101
742,tt0085859,https://www.boxofficemojo.com/title/tt0085859/,Warner Bros.,23567.0,,3.0,5895761.0,78551.0,5974312.0,,0.9868518751615248,0.013148124838475125
743,tt0086465,https://www.boxofficemojo.com/title/tt0086465/,Paramount Pictures,7348200.0,,1.0,90404800.0,,90404800.0,,1.0,
744,tt0086904,https://www.boxofficemojo.com/title/tt0086904/,Orion Classics,,,,,,,,,
745,tt4247618,https://www.boxofficemojo.com/title/tt4247618/,,,,,,,,,,
746,tt0086637,https://www.boxofficemojo.com/title/tt0086637/,Warner Bros.,60119.0,,1.0,11798616.0,,11798616.0,,1.0,
747,tt0085794,https://www.boxofficemojo.com/title/tt0085794/,Twentieth Century Fox,137624.0,,1.0,2536242.0,,2536242.0,,1.0,
748,tt0085244,https://www.boxofficemojo.com/title/tt0085244/,Columbia Pictures,3662152.0,,2.0,56399659.0,,56399659.0,,1.0,
749,tt0089838,https://www.boxofficemojo.com/title/tt0089838/,Island Alive,25333.0,,1.0,2527088.0,,2527088.0,,1.0,
750,tt0087892,https://www.boxofficemojo.com/title/tt0087892/,Columbia Pictures,84580.0,,3.0,27187653.0,13834.0,27201487.0,,0.9994914248621776,0.0005085751378224286
751,tt0086879,https://www.boxofficemojo.com/title/tt0086879/,Orion Pictures,505276.0,,4.0,51973029.0,93762.0,52066791.0,,0.9981991976421208,0.0018008023578791326
752,tt0089755,https://www.boxofficemojo.com/title/tt0089755/,Universal Pictures,3637290.0,,3.0,87071205.0,140443000.0,227514205.0,,0.38270667539198266,0.6172933246080173
753,tt0091578,https://www.boxofficemojo.com/title/tt0091578/,Orion Classics,,,2.0,2451545.0,9432.0,2460977.0,,0.9961673758023745,0.003832624197625577
754,tt1200263,https://www.boxofficemojo.com/title/tt1200263/,Warner Bros.,,,,,,,,,
755,tt0383278,https://www.boxofficemojo.com/title/tt0383278/,,,,,,,,,,
756,tt0088111,https://www.boxofficemojo.com/title/tt0088111/,,,,,,,,,,
757,tt0089881,https://www.boxofficemojo.com/title/tt0089881/,Orion Classics,,11500000.0,6.0,4135750.0,28533.0,4164283.0,-0.6378884347826087,0.9931481601994869,0.006851839800513078
758,tt0093776,https://www.boxofficemojo.com/title/tt0093776/,The Samuel Goldwyn Company,38643.0,,3.0,1654743.0,18184.0,1672927.0,,0.9891304282852749,0.010869571714725149
759,tt0090570,https://www.boxofficemojo.com/title/tt0090570/,Columbia Pictures,24350.0,,1.0,1083486.0,,1083486.0,,1.0,
760,tt0093389,https://www.boxofficemojo.com/title/tt0093389/,Columbia Pictures,149460.0,,3.0,43984230.0,9639.0,43993869.0,,0.9997809012887682,0.0002190987112317855
761,tt0093727,https://www.boxofficemojo.com/title/tt0093727/,Vestron Pictures,69821.0,,1.0,1744164.0,,1744164.0,,1.0,
762,tt1684925,https://www.boxofficemojo.com/title/tt1684925/,,,,2.0,46347.0,1501094.0,1547441.0,,0.02995073802490693,0.9700492619750931
763,tt0092593,https://www.boxofficemojo.com/title/tt0092593/,Orion Classics,,,2.0,4542825.0,32788.0,4575613.0,,0.9928341841847201,0.007165815815279832
764,tt0092804,https://www.boxofficemojo.com/title/tt0092804/,Universal Pictures,318723.0,,1.0,5899797.0,,5899797.0,,1.0,
765,tt0096438,https://www.boxofficemojo.com/title/tt0096438/,Walt Disney Studios Motion Pictures,11226239.0,70000000.0,2.0,156452370.0,173351588.0,329803958.0,3.7114851142857144,0.4743799041975112,0.5256200958024888
766,tt0094947,https://www.boxofficemojo.com/title/tt0094947/,Warner Bros.,84451.0,,1.0,34670720.0,,34670720.0,,1.0,
767,tt0092965,https://www.boxofficemojo.com/title/tt0092965/,Warner Bros.,1314509.0,,2.0,22238696.0,,22238696.0,,1.0,
768,tt0094606,https://www.boxofficemojo.com/title/tt0094606/,Warner Bros.,97578.0,,1.0,32632093.0,,32632093.0,,1.0,
769,tt0093565,https://www.boxofficemojo.com/title/tt0093565/,Metro-Goldwyn-Mayer (MGM),127599.0,,2.0,80640528.0,1689.0,80642217.0,,0.999979055635338,2.094436466199832e-05
770,tt0093664,https://www.boxofficemojo.com/title/tt0093664/,Island Pictures,,,1.0,2201428.0,,2201428.0,,1.0,
771,tt0096464,https://www.boxofficemojo.com/title/tt0096464/,Atlantic Releasing Corporation,20815.0,,1.0,2326860.0,,2326860.0,,1.0,
772,tt0096028,https://www.boxofficemojo.com/title/tt0096028/,Cinecom Pictures,,,2.0,2080046.0,712.0,2080758.0,,0.9996578170070715,0.00034218299292853856
773,tt0098319,https://www.boxofficemojo.com/title/tt0098319/,Paramount Pictures,245422.0,,1.0,6056912.0,,6056912.0,,1.0,
774,tt0095953,https://www.boxofficemojo.com/title/tt0095953/,Metro-Goldwyn-Mayer (MGM),7005719.0,25000000.0,3.0,172825435.0,182000000.0,354825435.0,13.1930174,0.48707172021081296,0.5129282797891871
775,tt0097239,https://www.boxofficemojo.com/title/tt0097239/,Warner Bros.,73745.0,,1.0,106593296.0,39200000.0,145793296.0,,0.7311261829213327,0.2688738170786673
776,tt0095675,https://www.boxofficemojo.com/title/tt0095675/,Orion Classics,,,5.0,7251740.0,47606.0,7299346.0,,0.9934780458413671,0.006521954158632842
777,tt0096969,https://www.boxofficemojo.com/title/tt0096969/,Universal Pictures,172021.0,,1.0,70001698.0,91000000.0,161001698.0,,0.43478856974539487,0.5652114302546052
778,tt0097123,https://www.boxofficemojo.com/title/tt0097123/,Orion Pictures,911385.0,,1.0,18254702.0,,18254702.0,,1.0,
779,tt0099334,https://www.boxofficemojo.com/title/tt0099334/,Orion Classics,,,2.0,5820020.0,2021.0,5822041.0,,0.999652870874664,0.0003471291253359432
780,tt0100405,https://www.boxofficemojo.com/title/tt0100405/,Walt Disney Studios Motion Pictures,11280591.0,14000000.0,3.0,178406268.0,285000000.0,463406268.0,32.100447714285714,0.3849888970427133,0.6150111029572867
781,tt0099348,https://www.boxofficemojo.com/title/tt0099348/,Orion Pictures,598257.0,22000000.0,2.0,184208848.0,240000000.0,424208848.0,18.282220363636362,0.43424093785049955,0.5657590621495004
782,tt0098621,https://www.boxofficemojo.com/title/tt0098621/,Twentieth Century Fox,9488794.0,,1.0,86888546.0,73300000.0,160188546.0,,0.542414224797321,0.45758577520267896
783,tt0100395,https://www.boxofficemojo.com/title/tt0100395/,Columbia Pictures,7871856.0,,1.0,39071603.0,,39071603.0,,1.0,
784,tt0101605,https://www.boxofficemojo.com/title/tt0101605/,Twentieth Century Fox,271333.0,,2.0,14919570.0,,14919570.0,,1.0,
785,tt0099699,https://www.boxofficemojo.com/title/tt0099699/,Walt Disney Studios Motion Pictures,47781.0,,1.0,29888235.0,,29888235.0,,1.0,
786,tt0103105,https://www.boxofficemojo.com/title/tt0103105/,Triton Pictures,,,1.0,1228153.0,,1228153.0,,1.0,
787,tt0103129,https://www.boxofficemojo.com/title/tt0103129/,The Samuel Goldwyn Company,4009.0,,1.0,1554742.0,,1554742.0,,1.0,
788,tt0102138,https://www.boxofficemojo.com/title/tt0102138/,Warner Bros.,5223658.0,,2.0,70405498.0,135000000.0,205405498.0,,0.34276345417005344,0.6572365458299466
789,tt0105488,https://www.boxofficemojo.com/title/tt0105488/,Miramax,145977.0,,2.0,11738022.0,11573.0,11749595.0,,0.9990150298797533,0.000984970120246698
790,tt0101700,https://www.boxofficemojo.com/title/tt0101700/,Miramax,4733.0,,3.0,1803257.0,,1803257.0,,1.0,
791,tt0101640,https://www.boxofficemojo.com/title/tt0101640/,Orion Classics,22554.0,,1.0,2603061.0,,2603061.0,,1.0,
792,tt0105323,https://www.boxofficemojo.com/title/tt0105323/,Universal Pictures,357468.0,,1.0,63095253.0,71000000.0,134095253.0,,0.47052562703319556,0.5294743729668044
793,tt0111454,https://www.boxofficemojo.com/title/tt0111454/,Miramax,21968.0,,1.0,538534.0,,538534.0,,1.0,
794,tt0107920,https://www.boxofficemojo.com/title/tt0107920/,Northern Arts Entertainment,,,2.0,89388.0,1214.0,90602.0,,0.9866007372905675,0.013399262709432463
795,tt0104507,https://www.boxofficemojo.com/title/tt0104507/,Sony Pictures Classics,,,1.0,5603158.0,,5603158.0,,1.0,
796,tt0102014,https://www.boxofficemojo.com/title/tt0102014/,Miramax,12965.0,,1.0,4313473.0,,4313473.0,,1.0,
797,tt0106332,https://www.boxofficemojo.com/title/tt0106332/,Miramax,69408.0,,4.0,5549086.0,890291.0,6439377.0,,0.8617426810078056,0.13825731899219443
798,tt0107048,https://www.boxofficemojo.com/title/tt0107048/,Columbia Pictures,12517672.0,,4.0,71107962.0,629.0,71108591.0,,0.9999911543740193,8.845625980691982e-06
799,tt0107282,https://www.boxofficemojo.com/title/tt0107282/,Walt Disney Studios Motion Pictures,159009.0,,1.0,32901136.0,,32901136.0,,1.0,
800,tt0043362,https://www.boxofficemojo.com/title/tt0043362/,,,,,,,,,,
801,tt0111149,https://www.boxofficemojo.com/title/tt0111149/,Gramercy Pictures (I),105614.0,2500000.0,1.0,2079569.0,,2079569.0,-0.1681724,1.0,
802,tt0106408,https://www.boxofficemojo.com/title/tt0106408/,,,,2.0,734634.0,4421.0,739055.0,,0.9940180365466711,0.005981963453328913
803,tt0106339,https://www.boxofficemojo.com/title/tt0106339/,Gramercy Pictures (I),126740.0,,1.0,2392589.0,,2392589.0,,1.0,
804,tt0111495,https://www.boxofficemojo.com/title/tt0111495/,Miramax,,,2.0,3581969.0,52477.0,3634446.0,,0.985561210704465,0.014438789295535
805,tt0822847,https://www.boxofficemojo.com/title/tt0822847/,Screen Gems,14953664.0,60000000.0,1.0,29137000.0,49172505.0,78309505.0,0.30515841666666665,0.37207488414082046,0.6279251158591795
806,tt0111797,https://www.boxofficemojo.com/title/tt0111797/,The Samuel Goldwyn Company,155512.0,,1.0,7294403.0,,7294403.0,,1.0,
807,tt0117951,https://www.boxofficemojo.com/title/tt0117951/,Miramax,262673.0,,4.0,16491080.0,276395.0,16767475.0,,0.9835160034531139,0.01648399654688616
808,tt0114671,https://www.boxofficemojo.com/title/tt0114671/,Gramercy Pictures (I),8144.0,,1.0,228800.0,,228800.0,,1.0,
809,tt0109348,https://www.boxofficemojo.com/title/tt0109348/,Miramax,86072.0,,1.0,13383747.0,,13383747.0,,1.0,
810,tt0109045,https://www.boxofficemojo.com/title/tt0109045/,Gramercy Pictures (I),219433.0,,3.0,11220670.0,42565.0,11263235.0,,0.9962208903569889,0.003779109643011089
811,tt0112637,https://www.boxofficemojo.com/title/tt0112637/,Gramercy Pictures (I),151722.0,,1.0,3242342.0,,3242342.0,,1.0,
812,tt0110428,https://www.boxofficemojo.com/title/tt0110428/,The Samuel Goldwyn Company,65226.0,,1.0,15238689.0,,15238689.0,,1.0,
813,tt0110598,https://www.boxofficemojo.com/title/tt0110598/,Miramax,244969.0,9000000.0,3.0,15119639.0,365959.0,15485598.0,0.720622,0.9763677837949817,0.023632216205018364
814,tt0146882,https://www.boxofficemojo.com/title/tt0146882/,Walt Disney Studios Motion Pictures,6429107.0,30000000.0,1.0,27287137.0,19839158.0,47126295.0,0.5708765,0.5790214783487647,0.4209785216512353
815,tt0200720,https://www.boxofficemojo.com/title/tt0200720/,Sony Pictures Classics,48770.0,,1.0,3043284.0,2121120.0,5164404.0,,0.5892807766394729,0.4107192233605272
816,tt0120630,https://www.boxofficemojo.com/title/tt0120630/,DreamWorks Distribution,17506162.0,45000000.0,3.0,106834564.0,118040396.0,224874960.0,3.9972213333333335,0.4750843046286701,0.5249156953713299
817,tt0203119,https://www.boxofficemojo.com/title/tt0203119/,Fox Searchligh,170356.0,,2.0,6946056.0,3099837.0,10045893.0,,0.6914324092442553,0.30856759075574464
818,tt2172103,https://www.boxofficemojo.com/title/tt2172103/,,,,,,,,,,
819,tt0118694,https://www.boxofficemojo.com/title/tt0118694/,USA Films,113280.0,,4.0,2738980.0,11465652.0,14204632.0,,0.192823017167921,0.807176982832079
820,tt1694542,https://www.boxofficemojo.com/title/tt1694542/,,,,1.0,,162756.0,162756.0,,,1.0
821,tt0366450,https://www.boxofficemojo.com/title/tt0366450/,,,,7.0,,5072125.0,5072125.0,,,1.0
822,tt1198186,https://www.boxofficemojo.com/title/tt1198186/,,,,2.0,,207595.0,207595.0,,,1.0
823,tt1095442,https://www.boxofficemojo.com/title/tt1095442/,Roadside Attractions,38042.0,,1.0,870781.0,71428.0,942209.0,,0.9241909173017876,0.07580908269821239
824,tt0816530,https://www.boxofficemojo.com/title/tt0816530/,,,,,,,,,,
825,tt5465142,https://www.boxofficemojo.com/title/tt5465142/,,,,,,,,,,
826,tt0099021,https://www.boxofficemojo.com/title/tt0099021/,,,,,,,,,,
827,tt1278180,https://www.boxofficemojo.com/title/tt1278180/,,,,1.0,,1190768.0,1190768.0,,,1.0
828,tt0085706,https://www.boxofficemojo.com/title/tt0085706/,,,,,,,,,,
829,tt0096237,https://www.boxofficemojo.com/title/tt0096237/,,,,,,,,,,
830,tt0100722,https://www.boxofficemojo.com/title/tt0100722/,,,,,,,,,,
831,tt0171804,https://www.boxofficemojo.com/title/tt0171804/,Fox Searchligh,73720.0,2000000.0,1.0,11540607.0,,11540607.0,4.7703035,1.0,
832,tt0371746,https://www.boxofficemojo.com/title/tt0371746/,Paramount Pictures,98618668.0,140000000.0,2.0,319034126.0,266762121.0,585796247.0,3.184258907142857,0.5446161999737086,0.4553838000262914
833,tt0110818,https://www.boxofficemojo.com/title/tt0110818/,,,,,,,,,,
834,tt0465494,https://www.boxofficemojo.com/title/tt0465494/,Twentieth Century Fox,13180769.0,,1.0,39687694.0,61588624.0,101276318.0,,0.3918753641892866,0.6081246358107134
835,tt0960792,https://www.boxofficemojo.com/title/tt0960792/,,,,2.0,,40588.0,40588.0,,,1.0
836,tt0079278,https://www.boxofficemojo.com/title/tt0079278/,,,,,,,,,,
837,tt0262810,https://www.boxofficemojo.com/title/tt0262810/,,,,,,,,,,
838,tt0259393,https://www.boxofficemojo.com/title/tt0259393/,Lions Gate Films,66701.0,,1.0,4623189.0,11124261.0,15747450.0,,0.2935833420649058,0.7064166579350942
839,tt1107816,https://www.boxofficemojo.com/title/tt1107816/,,,,2.0,,50113.0,50113.0,,,1.0
840,tt1133993,https://www.boxofficemojo.com/title/tt1133993/,Magnolia Pictures,11636.0,,1.0,25339.0,322988.0,348327.0,,0.07274486330373471,0.9272551366962652
841,tt1291051,https://www.boxofficemojo.com/title/tt1291051/,,,,,,,,,,
842,tt0299135,https://www.boxofficemojo.com/title/tt0299135/,,,,,,,,,,
843,tt0281941,https://www.boxofficemojo.com/title/tt0281941/,,,,,,,,,,
844,tt0494864,https://www.boxofficemojo.com/title/tt0494864/,,,,6.0,,322189.0,322189.0,,,1.0
845,tt0057162,https://www.boxofficemojo.com/title/tt0057162/,,,,,,,,,,
846,tt1674708,https://www.boxofficemojo.com/title/tt1674708/,,,,,,,,,,
847,tt0811007,https://www.boxofficemojo.com/title/tt0811007/,,,,,,,,,,
848,tt0436091,https://www.boxofficemojo.com/title/tt0436091/,Strand Releasing,1010.0,,2.0,12663.0,29901.0,42564.0,,0.2975049337468283,0.7024950662531717
849,tt0282628,https://www.boxofficemojo.com/title/tt0282628/,,,,3.0,,1144132.0,1144132.0,,,1.0
850,tt1378320,https://www.boxofficemojo.com/title/tt1378320/,,,,,,,,,,
851,tt0094746,https://www.boxofficemojo.com/title/tt0094746/,Universal Pictures,7093325.0,,1.0,43184798.0,8500000.0,51684798.0,,0.8355415842004452,0.16445841579955484
852,tt0246460,https://www.boxofficemojo.com/title/tt0246460/,Metro-Goldwyn-Mayer (MGM),47072040.0,142000000.0,1.0,160942139.0,271028977.0,431971116.0,2.042050112676056,0.37257615854111875,0.6274238414588812
853,tt0760188,https://www.boxofficemojo.com/title/tt0760188/,,,,,,,,,,
854,tt0106936,https://www.boxofficemojo.com/title/tt0106936/,,,,,,,,,,
855,tt0313911,https://www.boxofficemojo.com/title/tt0313911/,Metro-Goldwyn-Mayer (MGM),14064317.0,28000000.0,1.0,47938330.0,10857484.0,58795814.0,1.0998505,0.8153357652298172,0.1846642347701828
856,tt0448179,https://www.boxofficemojo.com/title/tt0448179/,,,,,,,,,,
857,tt0103111,https://www.boxofficemojo.com/title/tt0103111/,,,,,,,,,,
858,tt0318680,https://www.boxofficemojo.com/title/tt0318680/,,,,,,,,,,
859,tt0292123,https://www.boxofficemojo.com/title/tt0292123/,,,,,,,,,,
860,tt1500815,https://www.boxofficemojo.com/title/tt1500815/,,,,1.0,,185747.0,185747.0,,,1.0
861,tt0073901,https://www.boxofficemojo.com/title/tt0073901/,,,,,,,,,,
862,tt0114857,https://www.boxofficemojo.com/title/tt0114857/,Paramount Pictures,8309869.0,,1.0,24047675.0,,24047675.0,,1.0,
863,tt0106307,https://www.boxofficemojo.com/title/tt0106307/,Kit Parker Film,6887.0,,1.0,112547.0,,112547.0,,1.0,
864,tt0225434,https://www.boxofficemojo.com/title/tt0225434/,,,,,,,,,,
865,tt0291311,https://www.boxofficemojo.com/title/tt0291311/,,,,,,,,,,
866,tt0215679,https://www.boxofficemojo.com/title/tt0215679/,TLA Releasing,6328.0,,1.0,33941.0,34627.0,68568.0,,0.49499766654999416,0.5050023334500058
867,tt0468489,https://www.boxofficemojo.com/title/tt0468489/,THINKFilm,53983.0,,1.0,2697938.0,1962543.0,4660481.0,,0.5788968992685519,0.42110310073144813
868,tt0924262,https://www.boxofficemojo.com/title/tt0924262/,,,,,,,,,,
869,tt0076798,https://www.boxofficemojo.com/title/tt0076798/,,,,,,,,,,
870,tt0314938,https://www.boxofficemojo.com/title/tt0314938/,,,,,,,,,,
871,tt0100904,https://www.boxofficemojo.com/title/tt0100904/,,,,,,,,,,
872,tt1975210,https://www.boxofficemojo.com/title/tt1975210/,,,,1.0,,44871.0,44871.0,,,1.0
873,tt1178642,https://www.boxofficemojo.com/title/tt1178642/,,,,1.0,,1121893.0,1121893.0,,,1.0
874,tt0113530,https://www.boxofficemojo.com/title/tt0113530/,,,,,,,,,,
875,tt0338216,https://www.boxofficemojo.com/title/tt0338216/,Warner Bros.,2710445.0,,1.0,5758950.0,2702736.0,8461686.0,,0.6805913147805296,0.31940868521947047
876,tt0343788,https://www.boxofficemojo.com/title/tt0343788/,,,,,,,,,,
877,tt0120703,https://www.boxofficemojo.com/title/tt0120703/,Twentieth Century Fox,11318919.0,20000000.0,1.0,37672941.0,1605781.0,39278722.0,0.9639361,0.9591182981971765,0.040881701802823425
878,tt1891755,https://www.boxofficemojo.com/title/tt1891755/,,,,1.0,,1155290.0,1155290.0,,,1.0
879,tt0102164,https://www.boxofficemojo.com/title/tt0102164/,New Line Cinema,15508.0,,1.0,626057.0,,626057.0,,1.0,
880,tt0871867,https://www.boxofficemojo.com/title/tt0871867/,,,,,,,,,,
881,tt1043787,https://www.boxofficemojo.com/title/tt1043787/,,,,1.0,,8503.0,8503.0,,,1.0
882,tt0085656,https://www.boxofficemojo.com/title/tt0085656/,Twentieth Century Fox,,,1.0,272278.0,,272278.0,,1.0,
883,tt0065775,https://www.boxofficemojo.com/title/tt0065775/,Columbia Pictures,,,1.0,13300000.0,,13300000.0,,1.0,
884,tt0114089,https://www.boxofficemojo.com/title/tt0114089/,,,,,,,,,,
885,tt0984204,https://www.boxofficemojo.com/title/tt0984204/,,,,,,,,,,
886,tt0819810,https://www.boxofficemojo.com/title/tt0819810/,,,,1.0,,2735484.0,2735484.0,,,1.0
887,tt0091972,https://www.boxofficemojo.com/title/tt0091972/,,,,,,,,,,
888,tt0077921,https://www.boxofficemojo.com/title/tt0077921/,,,,,,,,,,
889,tt4192214,https://www.boxofficemojo.com/title/tt4192214/,,,,,,,,,,
890,tt0367136,https://www.boxofficemojo.com/title/tt0367136/,,,,,,,,,,
891,tt2158504,https://www.boxofficemojo.com/title/tt2158504/,,,,1.0,,3204780.0,3204780.0,,,1.0
892,tt0103626,https://www.boxofficemojo.com/title/tt0103626/,,,,,,,,,,
893,tt0073172,https://www.boxofficemojo.com/title/tt0073172/,,,,,,,,,,
894,tt0238463,https://www.boxofficemojo.com/title/tt0238463/,,,,,,,,,,
895,tt0118577,https://www.boxofficemojo.com/title/tt0118577/,Walt Disney Studios Motion Pictures,28992.0,,2.0,45779.0,14142.0,59921.0,,0.7639892525158125,0.23601074748418752
896,tt0840322,https://www.boxofficemojo.com/title/tt0840322/,Crane Movie Company,,,1.0,719556.0,,719556.0,,1.0,
897,tt0054717,https://www.boxofficemojo.com/title/tt0054717/,,,,,,,,,,
898,tt0369516,https://www.boxofficemojo.com/title/tt0369516/,,,,1.0,,679525.0,679525.0,,,1.0
899,tt0090683,https://www.boxofficemojo.com/title/tt0090683/,,,,,,,,,,
900,tt0058467,https://www.boxofficemojo.com/title/tt0058467/,,,,,,,,,,
901,tt0138946,https://www.boxofficemojo.com/title/tt0138946/,Miramax,57339.0,24000000.0,1.0,889352.0,34684.0,924036.0,-0.9614985,0.9624646658788186,0.03753533412118142
902,tt0098383,https://www.boxofficemojo.com/title/tt0098383/,Hemdale,2020777.0,,1.0,4348025.0,,4348025.0,,1.0,
903,tt0082474,https://www.boxofficemojo.com/title/tt0082474/,Universal Pictures,2968990.0,,1.0,31206251.0,,31206251.0,,1.0,
904,tt0790721,https://www.boxofficemojo.com/title/tt0790721/,New Line Cinema,,,,,,,,,
905,tt0088454,https://www.boxofficemojo.com/title/tt0088454/,,,,,,,,,,
906,tt1606392,https://www.boxofficemojo.com/title/tt1606392/,Fox Searchligh,150362.0,,1.0,10179275.0,1610338.0,11789613.0,,0.8634104444310429,0.1365895555689572
907,tt0079136,https://www.boxofficemojo.com/title/tt0079136/,,,,,,,,,,
908,tt0112495,https://www.boxofficemojo.com/title/tt0112495/,Sony Pictures Entertainment (SPE),2007527.0,,1.0,5750110.0,,5750110.0,,1.0,
